	cluster	degree
Scyl3	2	1919
Sdad1	0	810
Sdc1	3	889
Sdc2	2	1056
Sdc3	0	2990
Sdc4	3	20
Sdcbp	0	2111
Sdccag8	2	543
Sde2	3	3016
Sdf2	1	36
Sdf2l1	1	1
Sdf4	2	1766
Sdha	3	893
Sdhaf1	0	1151
Sdhaf2	1	260
Sdhaf3	1	199
Sdhb	3	1209
Sdhc	3	49
Sdhd	1	171
Sdr39u1	0	98
Sdr42e1	1	3
Sdr9c7	2	353
Sds	3	18
Sec11a	0	593
Sec11c	1	121
Sec13	1	36
Phb2	1	1
Sec14l1	0	1945
Sec14l2	3	1522
Sec14l4	3	1045
Sec16a	3	1654
Sec16b	3	353
Sec22a	1	33
Sec22b	3	880
Sec23a	3	36
Sec23b	3	226
Sec23ip	0	2364
Sec24a	1	7
Nudt4	1	2
Sec24b	0	2696
Sec24c	2	2863
Sec24d	3	1874
Sec31a	3	2672
Sec61a1	1	4
Sec61a2	2	1699
Sec61b	3	28
Sec61g	1	23
Sec62	2	2243
Sec63	2	1285
Secisbp2	2	936
Secisbp2l	3	1426
Sectm1a	1	11
Sectm1b	3	2051
Sel1l	2	1758
Sel1l3	2	1091
Selenbp1	3	9
Selenof	1	156
Selenoh	1	22
Selenoi	1	11
Selenok	1	26
Selenom	1	11
Selenon	0	1635
Selenoo	2	1482
Selenop	1	149
Selenos	1	83
Selenot	1	149
Sell	0	624
Selplg	0	2160
Sem1	1	200
Sema3c	1	2
Sebox	1	1
Sema3d	1	14
Sema4a	0	771
Sema4b	0	1661
Sema4c	0	328
Sema4d	0	2443
Sema4g	3	1237
Sema6a	2	1157
Sema6b	0	922
Sema6c	0	153
Sema6d	0	1157
Senp1	0	2081
Senp2	2	2196
Senp3	2	2052
Senp6	2	309
Senp7	1	6
Senp8	1	232
Sephs1	3	1726
Sephs2	1	6
Sepsecs	3	1446
Septin1	0	275
Septin10	1	141
Septin11	0	1065
Septin2	1	13
Septin4	0	920
Septin6	0	538
Septin7	1	165
Septin8	0	2014
Septin9	3	2761
Serac1	1	6
Serbp1	2	202
Serf1	1	128
Serf2	1	5
Serinc1	1	260
Serinc3	0	1237
Serinc5	0	1245
Serpina1	0	625
Serpina10	1	6
Serpina11	0	1443
Serpina3c	1	54
Serpina3m	1	1
Serpina3n	1	61
AABR07073400.1	1	1
Serpina4	2	893
Serpina5	1	2
Serpina6	3	72
Serpina7	1	11
Serpinb1a	0	20
Serpinb6a	1	158
Serpinb6b	1	160
Serpinb8	0	364
Serpinb9	0	139
Serpinc1	0	1863
Serpind1	3	268
Serpine1	0	66
Serpine2	1	5
Serpinf1	3	2417
Serpinf2	3	953
Serping1	0	1338
Serpinh1	2	593
Sertad2	2	2490
Sertad3	1	6
Sesn1	3	31
Sesn2	2	523
Sesn3	3	1639
Sestd1	0	471
Set	1	91
Setbp1	2	669
Setd1a	0	1151
Setd1b	3	2469
Setd2	2	2594
Setd3	3	2360
Setd4	2	625
Setd5	2	2257
Setd6	3	1532
Setd7	0	664
Setdb1	2	2633
Setdb2	3	871
Setmar	2	1532
Setx	0	2311
Sez6	3	656
Sf1	3	1429
Sf3a1	0	3097
Sf3a2	3	2799
Sf3a3	2	1804
Sf3b1	1	11
Sf3b2	3	2480
Sf3b3	2	1125
Sf3b4	0	3129
Sf3b5	1	35
Reg4	1	1
Sf3b6	1	140
Sfi1	2	59
Sfmbt1	3	2263
Sfmbt2	0	1011
Sfpq	0	988
Sfr1	1	85
Sfrp1	0	3
Sfswap	1	246
Sft2d1	2	19
Sft2d2	2	622
Sft2d3	1	16
Sfxn1	2	473
Sfxn2	3	1785
Sfxn3	0	1093
Sfxn4	1	170
Sfxn5	2	1868
Sgcb	1	38
Sgce	0	177
Sgf29	2	2565
Sgk1	1	10
Sgk2	3	76
Sgk3	0	260
Sgms1	0	697
Sgms2	0	2819
Sgpl1	2	1289
Sgpp1	1	250
Sgsh	0	1744
Sgsm2	3	899
Sgsm3	2	491
Sgta	3	2928
Sgtb	2	135
Sh2b1	2	1712
Sh2b2	0	977
Sh2b3	0	1786
Sh2d3c	0	1246
Sh2d4a	3	1066
Sh2d4b	1	150
Sh2d5	3	106
Sh3bgrl	1	20
Sh3bgrl2	2	571
Sh3bp1	0	1696
Sh3bp2	3	1006
Sh3bp4	0	523
Sh3bp5l	2	1318
Sh3d19	2	2387
Sh3gl1	0	1877
Sh3gl3	3	1039
Sh3glb1	0	828
Sh3glb2	3	81
Sh3kbp1	0	2321
Sh3pxd2a	2	1602
Sh3pxd2b	0	604
Sh3rf1	2	330
Sh3tc1	0	461
Sh3yl1	1	87
Shank2	3	2453
Shank3	2	1493
Sharpin	2	2598
Shb	0	519
Shc1	0	1358
She	0	475
Shf	3	585
Shfl	2	1392
Mlc1	2	3
Shisa3	1	7
Shisa5	0	2112
Shkbp1	3	2355
Shld1	3	279
Shld2	1	178
Shld3	1	35
Shmt1	1	2
Shmt2	3	738
Shoc2	3	2971
Shpk	3	1083
Shprh	2	1575
Shq1	1	166
Shroom1	0	480
Shroom2	2	1974
Shroom3	2	1780
Shtn1	0	947
Siae	3	1065
Siah1	0	1152
Sidt2	2	2649
Sigirr	3	2581
Siglec1	0	2594
Siglec5	0	395
Siglec8	0	1199
Sigmar1	2	231
Sik1	0	97
Sik2	2	1489
Sik3	3	1800
Sike1	2	6
Sil1	3	1133
Simc1	3	16
Sin3a	2	2740
Sin3b	1	22
Sinhcaf	0	20
Sipa1	0	2052
Sipa1l1	0	1950
Sipa1l2	0	1443
Sipa1l3	2	1766
Sirpa	0	1356
Sirpb2	0	26
Sirpd	1	14
Sirt1	2	282
Sirt2	3	3036
Sirt3	2	655
Sirt4	3	7
Sirt5	3	1898
Sirt6	2	2365
Sirt7	1	8
Siva1	1	4
Six5	2	2149
Ska2	1	43
Skap2	0	2228
Ski	2	3150
Skida1	2	1867
Skil	0	22
Skiv2l	3	1861
Skp1	1	198
Sla	0	551
Slain2	0	964
Slamf7	3	345
Slamf8	0	359
Slamf9	1	33
Slbp	1	61
Slc10a1	1	10
Slc10a2	1	202
Slc10a3	2	2466
Slc10a5	2	1632
Slc10a6	0	499
Slc10a7	3	1741
Slc11a1	0	981
Slc11a2	0	1798
Slc12a4	0	925
Gtse1	0	1
Slc12a6	0	2715
Slc12a7	2	2573
Slc12a9	0	500
Slc13a2	3	140
Slc13a3	0	915
Slc13a4	3	422
Slc13a5	0	14
Slc15a3	0	1468
Slc15a4	2	2553
Slc16a1	2	37
Slc16a10	3	92
Slc16a11	3	4
Slc16a12	0	2473
Slc16a13	2	565
Slc16a2	3	2041
Slc16a3	0	21
Slc16a4	1	7
Slc16a6	0	183
Slc16a7	3	6
Slc17a2	1	37
Slc17a3	3	398
Slc17a4	2	226
Slc17a9	2	154
Slc18b1	0	630
Slc19a1	0	348
Slc19a2	1	11
Slc1a2	3	431
Slc1a4	0	95
Slc1a5	0	730
Slc20a1	0	683
Slc20a2	3	151
Slc22a1	1	8
Slc22a17	3	1796
Slc22a18	3	1537
Slc22a23	2	2314
Slc22a5	1	2
Slc22a7	2	75
Slc23a1	3	988
Slc23a2	2	1959
Slc25a1	3	2483
Slc25a10	0	864
Slc25a11	3	2514
Slc25a12	2	560
Slc25a13	2	229
Slc25a14	1	261
Slc25a15	3	3
Slc25a17	2	1798
Slc25a19	1	84
Slc25a20	2	400
Slc25a21	3	3
Slc25a22	2	1149
Slc25a23	0	1677
Slc25a24	0	61
Lpl	0	1
Slc25a26	2	734
Slc25a28	0	2462
Slc25a29	0	28
Slc25a30	2	310
Slc25a32	1	51
Slc25a35	2	1966
Slc25a36	0	289
Slc25a37	0	960
Slc25a38	1	20
Aqp9	1	1
Slc25a39	3	2277
Slc25a4	0	233
Slc25a40	1	24
Slc25a42	0	377
Slc25a43	2	249
Slc25a44	2	2525
Slc25a45	1	4
Slc25a46	1	83
Slc25a47	0	4
Slc25a48	3	341
Slc25a5	3	1521
Slc26a1	3	1686
Slc26a11	3	2233
Slc26a2	2	2066
Slc26a6	2	296
Slc26a8	2	37
Slc27a1	3	2400
Slc27a2	3	613
Slc27a4	3	606
Slc27a5	3	55
Slc28a2	3	13
Slc29a1	3	249
Slc29a2	2	848
Slc29a3	0	667
Slc2a1	0	1224
Slc2a2	3	1027
Slc2a5	3	38
Slc2a8	3	2269
Slc30a1	1	18
Slc30a10	2	1783
Slc30a3	0	268
Slc30a4	1	21
Slc30a5	2	200
Slc30a6	1	14
Slc30a7	3	2616
Slc30a9	2	173
Slc31a1	3	2861
Slc31a2	1	49
2310039H08Rik	1	1
Slc33a1	3	1
Slc34a2	2	104
AABR07054368.1	2	1
Slc35a1	1	14
Slc35a2	3	2566
Slc35a4	3	2571
Slc35a5	0	478
Slc35b1	2	60
Slc35b2	3	542
Slc35b3	1	115
Slc35b4	2	5
Slc35c1	3	3486
Slc35c2	2	1
Slc35d1	3	2671
Slc35d2	0	120
Slc35e1	2	2617
Slc35e2b	3	2542
Slc35e3	2	1170
Slc35e4	3	4
Fbxo22	3	1
Slc35f5	3	1114
Slc35f6	0	2412
Slc35g1	0	2
Hells	0	1
Slc36a1	2	3102
Slc36a4	0	1177
Slc37a1	3	125
Slc37a2	3	1620
Slc37a3	2	989
Slc37a4	3	603
Slc38a10	0	1560
Slc38a2	0	66
Slc38a3	3	1101
Slc38a4	3	341
Slc38a6	2	1007
Slc38a7	3	1587
Slc38a9	3	52
Slc39a10	2	48
Slc39a11	3	945
Slc39a13	0	295
Slc39a14	0	492
Slc39a3	1	47
Slc39a4	3	637
Slc39a6	2	510
Slc39a7	0	1499
Slc39a8	2	93
Slc39a9	2	609
Slc3a2	3	304
Slc41a1	0	684
Slc41a2	0	590
Slc41a3	0	237
Slc43a1	0	15
Slc43a2	0	856
Slc43a3	0	713
Slc44a1	0	998
Slc44a2	0	1875
Slc44a4	0	30
Slc45a3	1	42
Slc45a4	3	2336
Slc46a1	1	31
Slc46a3	0	1889
Slc48a1	0	1974
Slc49a4	3	745
Slc4a1	0	45
Slc4a1ap	3	2395
Slc4a2	3	2606
Slc4a4	0	903
Slc4a7	2	397
Slc50a1	3	708
Slc52a2	2	91
Slc5a1	2	199
Slc5a3	1	18
Slc5a6	3	2120
Slc66a1	1	5
Slc66a2	2	277
Slc6a12	3	1169
Slc6a13	3	1283
Slc6a6	3	348
Slc6a8	3	811
Slc6a9	3	861
Slc7a2	3	557
Slc7a5	3	2451
Slc7a6os	3	107
Slc7a7	0	344
Slc7a8	0	435
Slc8a1	0	731
Slc8a2	3	2749
Slc8b1	3	114
Slc9a1	0	2191
Slc9a3r1	0	833
Slc9a3r2	3	1545
Slc9a6	3	1513
Slc9a7	0	299
Slc9a8	1	25
Slc9a9	1	120
Slco1a1	1	84
Slco1a4	3	8
Slco1b2	1	54
Cyp2c6v1	1	1
Slco2a1	3	1913
Slco2b1	3	2021
Slco3a1	2	18
Slf2	2	1590
Slfn13	0	270
Slfn2	0	430
Slfn4	1	4
Slfn5	0	980
Slirp	1	188
Slk	0	1805
Slmap	2	3041
Slpi	0	475
Slpil3	0	107
Sltm	2	310
Slu7	0	2949
Slx1b	3	1169
Slx4	2	1542
Slx4ip	2	804
Smad1	0	783
Smad2	1	582
Smad3	0	2527
Smad4	2	2365
Smad5	0	1292
Smad6	0	877
Smad7	2	74
Smagp	3	459
Smap1	3	54
Smap2	2	2774
Smarca2	3	2669
Smarca4	2	3024
Smarca5	0	1224
Smarcad1	1	329
Smarcal1	0	2362
Smarcb1	3	1504
Smarcc1	2	3141
Smarcc2	2	3197
Smarcd1	0	2137
Smarcd2	2	3439
Smarce1	2	119
Smc1a	3	1755
Smc2	0	7
Smc3	2	274
Smc4	1	24
Smc5	1	23
Smc6	2	1279
Smchd1	2	1208
Smco1	1	139
Smco4	2	1357
Smcr8	0	2984
Smdt1	1	2
Smg1	2	1090
Smg5	2	2359
Smg6	1	272
Smg7	2	3015
Smg8	2	2802
Smg9	3	725
Smim10l1	1	243
Smim11a	2	72
Smim12	1	14
Smim14	3	233
Smim15	1	95
Smim19	2	1172
Smim26	1	258
Smim27	0	1
Smim29	1	89
Smim3	0	2
Smim4	1	19
Smim7	1	104
Smim8	1	313
Smn1	0	1875
Smndc1	2	789
Smoc1	3	494
Smoc2	0	476
Smox	0	517
Smpd1	0	1126
Smpd2	0	994
Smpd3	3	203
Smpd4	2	2122
Smpdl3a	0	140
Sms	1	164
Smtn	2	955
Smtnl2	0	178
Dsc2	0	2
Smu1	3	351
Smug1	2	13
Smurf1	0	2305
Smurf2	2	1672
Smyd2	2	1139
Smyd3	2	267
Smyd5	2	386
Snai2	1	57
Snap29	2	3275
Snap47	1	14
NEWGENE_6497122	1	3
Snapc1	2	525
Snapc2	0	1049
Snapc3	2	41
C17h6orf52	2	1
Snapin	1	178
Snd1	3	2054
Sned1	0	63
Snf8	3	823
Snn	0	35
Snrk	2	429
Snrnp200	2	2763
Snrnp25	1	85
Snrnp27	1	43
Snrnp35	2	1323
Snrnp40	3	2169
Snrnp48	1	349
Snrnp70	1	372
Snrpa	3	917
Snrpa1	1	117
Snrpb	3	2304
Snrpb2	1	123
Snrpc	0	663
Snrpd1	1	3
Snrpd2	1	104
Snrpd3	2	1425
Snrpel1	1	371
Snrpf	2	1
Snrpg	1	153
Snta1	3	1682
Sntb1	3	1290
Sntb2	0	2162
Snu13	0	2418
Snw1	3	2664
Snx1	3	925
Snx10	0	86
Snx11	3	475
Snx13	1	105
Snx14	1	26
Snx15	3	2587
Snx17	2	2061
Snx18	0	300
Snx19	2	3118
Snx2	2	198
Snx20	0	411
Snx21	3	850
Snx24	2	2905
Snx25	2	1037
Snx27	2	2793
Snx29	2	978
Snx3	3	2902
Snx33	0	1656
Snx4	0	1280
Snx5	1	189
Snx6	0	2489
Snx7	1	302
Snx8	2	1357
Snx9	3	1772
Soat1	0	1833
Soat2	3	446
Socs3	0	16
Socs4	2	1381
Socs5	0	2731
Socs6	0	1613
Socs7	2	3207
Sod1	3	1099
Sod2	0	214
Sod3	0	126
Soga1	0	1705
Son	2	536
Sorbs1	0	1437
Sorbs2	2	1509
Sorbs3	3	450
Sord	1	9
Sorl1	0	810
Sort1	0	999
Pold4	0	1
Sos1	3	1151
Sos2	2	483
Cdc14a	2	1
Dnal1	1	2
Sowahb	3	1502
Sowahc	0	418
Sox13	3	1759
Sox18	0	56
Sox5	3	218
Sox6	2	582
Sox9	0	168
Sp1	3	2916
Sp100	0	707
Sp110	3	1965
Sp140	0	123
Sp2	0	1748
Sp3	1	97
Spa17	2	5
Spag7	3	108
Spag9	3	25
Sparc	0	1028
Sparcl1	0	274
Spart	3	296
Spast	2	1555
Spata13	2	2092
Spata2	0	2251
Spata2L	0	84
Spata5	1	150
Spata5l1	2	614
Spata7	1	357
Spats2	0	458
Spats2l	0	366
Spc24	3	21
Spcs1	2	274
Spcs2	1	83
Spcs3	1	144
Specc1	0	873
Specc1l	0	2888
Spen	2	3057
Spg11	3	2209
Spg21	1	52
Spg7	3	1247
Sphk2	3	2274
Snx30	3	1
Spi1	0	1902
Spice1	1	35
Spidr	1	140
Spin1	0	2273
Spindoc	1	1
Spint2	3	1400
Spire1	0	498
Spn	0	1975
Spns1	3	3016
Spns2	0	1608
Spock2	1	5
Spon2	2	245
Spop	2	2354
Spopl	1	94
Spout1	1	112
Spp1	0	3
Spp2	3	62
Sppl2a	1	19
Sppl2b	2	1643
Sppl3	0	2213
Spr	1	62
Spred1	1	34
Spred2	3	854
Spred3	0	279
Spring1	2	263
Sprtn	0	654
Spry1	0	48
Spry2	0	250
Spry4	1	12
Spryd3	0	157
Spryd4	1	17
Spryd7	1	230
Spsb1	0	274
Spsb2	3	1905
Spsb3	2	200
Spsb4	0	305
Sptan1	0	1271
Sptbn1	0	827
Sptbn2	2	2111
Sptlc1	2	2706
Sptlc2	0	2055
Sptssa	1	102
Spty2d1	3	167
Sqle	0	64
Sqor	3	649
Sqstm1	3	1150
Sra1	2	132
Srbd1	3	825
Src	0	1307
Srcap	2	1432
Srd5a1	3	939
Srd5a3	0	2304
Srebf1	3	380
Srebf2	3	2194
Srek1	1	477
Srek1ip1	2	142
Srf	0	2150
Srfbp1	2	1162
Srgap2	2	2294
Srgn	0	531
Sri	0	118
Srm	0	1089
Srp14	1	284
Srp19	1	103
Srp54a	3	306
Srp68	3	2292
Srp72	3	2071
Srpk1	2	2727
Srpk2	0	1858
Srpra	3	1006
Srr	2	907
Srrm1	2	1488
Srrm2	2	944
Srsf1	3	1690
Srsf10	1	51
Srsf11	1	3
Srsf2	1	56
Srsf3	1	1
Srsf4	3	2829
Srsf5	3	243
Srsf6	1	210
Srsf7	1	8
Srsf9	2	2197
Ss18	2	2040
Ss18l1	2	2338
Ss18l2	1	239
Ssb	1	8
Ssbp1	1	29
Ssbp2	1	2
Cd9	1	1
Ssbp3	3	1783
Ssbp4	0	1533
Ssc4d	1	20
Ssh1	0	1493
Ssh2	0	2653
Ssh3	2	2242
Ssna1	2	1602
Ssr1	3	1414
Ssr2	3	509
Ssr3	1	37
Ssr4	1	69
Ssrp1	0	3208
Ssu72	3	1531
Ssx2ip	1	30
St14	0	127
St3gal1	2	1150
St3gal2	0	1359
St3gal3	0	88
St3gal4	0	1633
St3gal5	1	19
St3gal6	1	280
St6gal1	0	1038
St6galnac4	0	1441
St6galnac6	1	6
ST7	1	251
St7l	1	161
Morc3	1	6
St8sia3	2	2129
St8sia4	0	75
St8sia6	0	560
Stab1	0	655
Stab2	0	493
Stag1	1	31
Stag2	1	116
Stam	3	243
Stam2	2	2238
Stambp	3	483
Stambpl1	1	18
Stard10	3	1970
Stard13	2	928
Stard3	3	3031
Stard3nl	2	1150
Stard4	3	233
Stard5	2	1380
Stard6	1	39
Stard7	3	2808
Stard8	0	829
Stat2	3	1980
Stat3	0	639
Stat4	1	23
Stat5a	2	1535
Stat5b	2	2058
Stat6	0	2463
Stau1	3	2914
Stbd1	3	268
Steap3	3	17
Steap4	0	410
Steep1	2	256
Stim1	3	2789
Stim2	0	1190
Stimate	0	892
Stip1	2	636
Stk10	0	2115
Stk11	3	2473
Stk11ip	0	2075
Stk16	1	23
Stk17b	1	3
Stk19	0	203
Commd4	0	1
Stk24	2	2838
Stk25	1	16
Stk3	1	207
Stk35	0	2254
Stk36	2	1081
Stk38	2	1293
Stk38l	2	2871
Stk4	2	2384
Stk40	3	1679
Stmn1	0	88
Stmn3	1	2
Stn1	2	834
Stom	0	714
Stoml1	1	6
Stoml2	2	1683
Ston2	2	841
Stox2	0	96
Strada	0	920
Stradb	3	701
Strap	2	1863
Strbp	3	109
Strip1	3	2269
Strn	3	2211
Strn3	1	65
Strn4	0	1997
Sts	2	810
Stt3a	3	1245
Stt3b	0	316
Stub1	0	1621
Stx12	2	388
Stx16	2	2440
Stx17	3	2437
Stx18	0	342
Stx2	2	2355
Stx3	0	359
Stx4	3	956
Stx5	3	1362
Stx6	2	2158
Stx7	2	2315
Stx8	3	35
Stxbp1	0	1124
Stxbp2	0	2906
Stxbp3	3	213
Stxbp5	3	2988
Stxbp6	2	53
Styx	1	6
Sub1	1	46
Sucla2	3	63
Suclg1	3	1168
Suclg2	2	2038
Suco	3	47
Suds3	2	2477
Sufu	2	2573
Sugct	1	5
Sugp1	3	2836
Sugp2	2	1433
Sugt1	1	42
Sulf2	3	1061
Sult1b1	1	16
Sult1c2a	3	5
Sult1c2	3	1
Sult1c3	0	3
Sult2a2	1	75
Sult2b1	1	2
Sult4a1	3	33
Sumf1	1	3
Sumf2	3	2410
Sumo1	1	368
Sun1	1	81
Sun2	3	1705
Suox	3	857
Supt16h	2	2916
Supt20h	1	449
Supt3h	3	4
Supt4h1	1	199
Supt5h	3	3122
Supt6h	2	3236
Supt7l	2	2851
Supv3l1	2	1462
Surf1	3	1740
Surf2	0	767
Surf4	3	51
Surf6	0	1893
Susd1	0	621
Susd2	3	803
Susd6	0	1689
Suz12	1	147
Svbp	1	15
Ift22	1	2
Svil	2	629
Svip	1	7
Swap70	0	1821
Swi5	1	7
Swsap1	3	88
Swt1	1	48
Syap1	1	4
Syde1	0	1575
Syde2	2	383
Syf2	3	674
Syk	0	1635
Sympk	3	3334
Syncrip	1	20
Syne1	2	1523
Syne2	3	1123
Syne3	0	973
Syne4	0	33
Syngr1	1	1
Syngr2	2	2650
Synj1	2	2414
Synj2	0	850
Synj2bp	2	1968
Synm	0	686
Synpo2	0	194
Sypl1	3	11
Syt12	1	31
Syt3	3	1513
Sytl2	2	294
Sytl4	2	261
Syvn1	3	1554
Szrd1	3	302
Szt2	2	1957
Tab1	2	371
Tab2	0	2266
Tab3	0	1038
Tacc1	0	1166
Tacc2	0	310
Tacc3	0	1014
Taco1	2	951
Tacr1	1	5
Ccr2	1	1
Tada1	2	47
Tada2a	2	1
Tada2b	3	3282
Tada3	2	3069
Taf1	2	2239
Taf10	0	620
Taf12	2	2611
Taf13	1	159
Taf15	0	337
Taf1b	1	91
Taf1c	2	1289
Taf1d	1	31
Taf2	1	411
Taf3	3	453
Taf4	2	1976
Taf4b	2	229
Taf5	1	16
Taf5l	3	374
Taf6	2	2595
Taf6l	3	2526
Taf7	2	378
Taf8	3	2115
Taf9	0	543
Tagln	0	180
Tagln2	0	353
Taldo1	3	2815
Tamalin	0	45
Tamm41	1	2
Tanc1	2	2174
Tanc2	0	429
Tango2	3	865
Tango6	2	2920
Tank	1	4
Taok1	3	2783
Taok2	2	1839
Taok3	2	1427
Tap1	3	1443
Tap2	3	2505
Tapbp	3	853
Tapt1	2	1719
Tarbp1	2	452
Tarbp2	3	689
Tardbp	1	19
Tars1	2	479
Tars2	3	2541
Tars3	2	553
Tas1r1	2	294
Tasor	1	62
Tasor2	2	242
Tat	3	148
Tatdn1	1	214
Tatdn2	0	2508
Tax1bp1	3	1065
Tax1bp3	0	1806
Taz	2	1823
Tbc1d1	0	760
Tbc1d10a	0	321
Tbc1d10b	2	2089
Tbc1d10c	0	4
Tbc1d12	1	2
Psip1	1	2
Tbc1d13	2	2875
Tbc1d14	0	454
Tbc1d15	1	62
Tbc1d17	3	2168
Tbc1d19	2	889
Tbc1d2	3	1889
Tbc1d20	0	3364
Tbc1d22a	0	2244
Tbc1d22b	2	3389
Tbc1d23	1	79
Tbc1d24	2	1028
Tbc1d25	3	261
Tbc1d2b	0	1854
Tbc1d31	2	2120
Tbc1d4	2	759
Tbc1d5	3	2647
Tbc1d7	3	2483
Tbc1d8	3	1605
Tbc1d8b	1	6
Tbc1d9	0	1439
Tbc1d9b	2	2466
Tbca	1	126
Tbcb	0	51
Tbcc	3	737
Tbccd1	2	306
Tbcd	3	2942
Tbce	1	239
Tbcel	0	1399
Tbck	2	1391
Tbk1	1	250
Tbkbp1	3	8
Ccdc61	3	1
Tbl1x	3	2968
Tbl1xr1	1	63
Tbl2	2	1164
Tbl3	3	2347
Tbpl1	1	56
Tbrg1	3	2075
Tbrg4	1	2
Tbx2	0	383
Tbx20	0	395
Tbx3	2	1628
Tbxas1	0	288
Tc2n	1	2
Tcaf2	2	4
Tcaim	1	11
Tcea1	1	100
Tcea3	0	225
Tceal9	1	105
Tceanc2	2	1909
Tcerg1	2	1158
Tcf12	2	1308
Tcf20	2	2267
Tcf21	0	827
Tcf25	3	1410
Tcf3	0	2052
Tcf4	0	1324
Tcf7	0	843
Tcf7l1	3	1538
Tcf7l2	2	2406
Tchp	2	1168
Tcirg1	3	1284
Tcn2	3	1483
Tcof1	2	2239
Tcp1	2	461
Tcp11l1	3	2410
Tcp11l2	3	40
Tcp11x2	1	39
Tctn1	2	587
Tctn2	2	2655
Tctn3	2	1797
Tdg	0	102
Tdo2	1	6
Tdp1	0	713
Tdp2	1	7
Tdrd15	1	73
Tdrd3	2	888
Tdrd7	3	2531
Tdrkh	0	71
Tead1	1	1
Tead2	2	607
Tead3	3	1317
Tead4	0	781
Tec	2	361
Tecpr1	3	1621
Tecpr2	2	1688
Tecr	3	2115
Tef	0	67
Tefm	2	3
Tek	1	214
Telo2	3	1374
Tent2	1	72
Tent4a	2	1375
Tent4b	2	1878
Tent5a	3	276
Tep1	2	1654
Tepsin	3	1275
Terf1	2	621
Terf2	2	2101
Terf2ip	3	1122
Tert	2	1266
Tes	1	17
Hsd11b1	1	1
Tesk1	2	2243
Tesk2	2	843
Tet2	1	328
Tet3	0	1818
Tex10	0	867
Tex12	1	16
Tex2	3	1691
Tex261	3	2565
Tex264	3	2789
Tex30	1	74
Tex36	3	37
Tf	0	2349
Tfam	1	114
Tfap4	2	530
Tfb1m	2	48
Tfb2m	1	101
Tfcp2	0	258
Tfcp2l1	3	182
Tfdp1	1	36
Tfdp2	0	68
Tfe3	0	2723
Tfeb	0	2232
Tfec	0	311
Tfg	3	176
Tfip11	3	2520
Tfpi	1	9
Tfpi2	0	13
Tfpt	2	1052
Tfr2	0	263
Tfrc	1	7
Tgds	1	4
Tgfa	0	883
Tgfb1	0	2007
Tgfb1i1	0	152
Tgfb2	3	741
Tgfb3	3	703
Tgfbi	3	2796
Tgfbr1	1	26
Tgfbr2	0	2549
Tgfbr3	0	722
Tgfbrap1	2	3393
Tgif1	0	114
Tgif2	0	85
Tgm1	0	250
Tgm2	0	783
Tgoln2	2	2531
Tgs1	2	47
Tha1	2	40
Thada	2	485
Thap1	3	2748
Thap11	3	1467
Thap12	0	1197
Thap2	2	664
Thap3	3	60
Thap4	3	2925
Thap6	2	878
Thap7	0	2111
Thbs1	0	81
Thbs2	0	699
Them4	2	515
Them6	1	7
Them7	2	139
Themis	1	78
Themis2	0	1971
Thg1l	1	6
Thnsl2	3	431
Thoc1	1	121
Thoc2	1	76
Thoc2l	1	218
Thoc3	3	1610
Thoc5	2	2097
Thoc6	1	11
Thoc7	1	245
Thop1	3	718
Thpol1	2	632
Thra	2	2011
Thrap3	3	2049
Thrb	3	1364
Thrsp	3	491
Thtpa	1	18
Thumpd1	2	1997
Thumpd2	2	180
Thumpd3	1	53
Thyn1	1	25
Tia1	1	87
Tial1	2	1290
Ticam2	2	204
Tie1	0	525
Tifa	0	84
Tifab	0	41
Tigar	0	141
Tigd2	0	1100
Timd2	0	584
Timeless	3	526
Timm10	1	156
Timm10b	1	60
Timm17a	1	281
Timm17b	1	13
Timm21	1	46
Timm22	2	820
Timm23	2	1694
Timm44	3	1523
Timm50	3	952
Timm8a1	1	197
Timm8b	1	181
Timm9	1	108
Timmdc1	1	53
Timp1	0	90
Timp3	0	789
Tinagl1	0	1570
Tinf2	0	1433
Tiparp	1	4
Tipin	1	127
Tiprl	1	125
Tirap	1	73
Tjap1	3	2536
Tjp1	2	3037
Tjp2	0	2412
Tjp3	2	1662
Tk1	3	48
Tk2	2	535
Tkfc	1	41
Tkt	3	1026
Tlcd1	3	93
Tlcd4	1	103
Tle1	3	693
Tle2	2	272
Tle3	0	1188
Tle4	3	1298
Tle5	3	2895
Tlk1	2	717
Tlk2	2	1719
Tln1	3	2582
Tln2	3	1797
Tlnrd1	0	515
Tlr1	0	352
Tlr2	0	623
Tlr3	2	875
Tlr4	0	16
Tlr6	1	44
Cdk17	1	2
Tlr7	0	369
Tlr8	0	325
Tm2d1	1	84
Tm2d2	1	147
Tm2d3	1	7
Tm4sf1	0	228
Tm4sf4	0	60
Tm6sf1	0	6
Tm6sf2	2	1168
Tm7sf2	3	162
Tm7sf3	2	1308
Tm9sf1	3	2521
Tm9sf2	3	1933
Tm9sf3	1	35
Tm9sf4	3	2552
Tma16	2	994
Tma7	1	249
Tmbim1	0	772
Tmbim4	3	1789
Tmbim6	3	2480
Tmc3	3	71
Tmc8	0	30
Tmcc1	2	1977
Tmcc2	0	101
Tmcc3	3	2634
Tmco1	1	71
Tmco3	3	24
Tmco4	0	2944
Tmco6	3	1525
Tmed1	1	32
Tmed10	3	1590
Tmed2	1	207
Tmed3	0	9
