	cluster	degree
Ppp1r3f	1	3
Ppp1r7	3	4314
Ppp1r8	3	2976
Ppp1r9a	4	4
Ppp1r9b	0	1512
Ppp2ca	3	2063
Ppp2cb	3	3500
Ppp2r1a	3	2944
Ppp2r1b	3	1648
Ppp2r2a	0	3111
Ppp2r2b	1	5
Ppp2r2d	0	3550
Ppp2r3a	2	448
Ppp2r3b	1	16
Ppp2r3c	3	3931
Ppp2r5a	3	3083
Ppp2r5b	1	285
Ppp2r5c	0	2583
Ppp2r5d	3	3003
Ppp2r5e	2	2364
Ppp3ca	2	411
Ppp3cb	2	663
Ppp3cc	2	795
Ppp4c	1	2181
Ppp4r1	1	1715
Ppp4r2	2	2068
Ppp4r3a	0	2849
Ppp4r3b	0	2874
Ppp4r4	0	200
Ppp5c	2	2056
Ppp6c	2	2277
Ppp6r2	2	1801
Ppp6r3	3	4272
Pprc1	0	365
Ppt1	0	2859
Ppt2	1	936
Pptc7	2	1214
Ppwd1	0	654
Pqbp1	3	1322
Pradc1	1	2025
Praf2	0	247
Prag1	1	456
Pramef8	2	734
Prc1	0	21
Prcc	2	2942
Prcp	0	2614
Prdm1	0	411
Prdm10	0	454
Prdm11	1	7
Prdm15	0	612
Prdm16	6	3
Prdm2	0	1383
Prdm4	0	2023
Prdm5	1	2
Prdm9	0	12
Prdx1	3	1495
Prdx2	3	2961
Prdx3	2	1529
Prdx4	1	2223
Prdx5	3	2517
Prdx6	3	2700
Preb	3	2158
Prelid2	0	28
Prelid3a	4	72
Prelid3b	2	1349
Prelp	0	115
Prep	2	2432
Prepl	2	1681
Prex1	0	818
Prex2	0	2581
Prf1	4	8
Gzmbl2	4	1
Prg4	2	29
Prickle1	0	2036
Prickle2	0	1247
Prickle3	2	79
Prickle4	1	925
Prim1	0	1253
Prim2	0	22
Prima1	0	1
Primpol	0	383
Prkaa1	0	2095
Prkaa2	2	237
Prkab1	0	2690
Prkab2	2	268
Prkaca	2	1174
Prkacb	3	3614
Prkag2	0	1014
Prkag3	5	53
Prkar1a	0	3878
Prkar2a	2	663
Prkar2b	3	579
Prkca	2	237
Prkcb	0	261
Prkcd	0	494
Prkce	1	437
Prkcg	1	5
Prkch	1	399
Prkci	0	733
Prkcq	2	93
Prkcsh	3	3293
Prkcz	0	4
Prkd1	3	1775
Prkd2	1	375
Prkd3	0	2578
Prkdc	0	3352
Prkra	3	2441
Prkrip1	1	432
Prkx	0	1307
Prl8a3	4	46
Prlr	1	166
Prm2	4	306
Prmt1	2	2198
Prmt2	1	845
Prmt3	2	1186
Prmt5	2	1872
Prmt6	0	54
Prmt7	2	3064
Prmt9	0	2839
Prnd	4	249
Prnp	2	195
Prob1	2	194
Proca1	3	32
Procr	0	7
Prodh1	3	5
Prodh2	1	17
Prok2	0	3
Prom1	1	329
Prorp	2	2820
Prorsd1	3	452
Pros1	0	2053
Proser1	0	1798
Proser3	2	854
Prpf18	0	2307
Prpf19	2	1439
Prpf3	3	2701
Prpf31	3	1492
Prpf38a	0	2387
Prpf38b	0	684
Prpf39	0	1144
Prpf4	3	3721
Prpf40a	0	2484
Prpf40b	1	43
Prpf4b	4	369
Prpf6	3	3582
Prpf8	3	3217
Prps2	0	27
Prpsap1	1	1662
Prpsap2	3	1559
Prr12	1	1548
Prr13	0	405
Prr14l	0	3380
Prr22	1	128
Prr3	0	1253
Prr32	1	717
Prr33	5	48
Prr5	1	203
Prr5l	1	621
Prr7	1	83
Lag3	1	1
Prrc1	2	2272
Prrc2a	1	2077
Prrc2b	1	3289
Prrc2c	0	1801
Prrg1	2	1083
Prrg2	1	121
Prrg3	4	121
Prrt1	0	3
Prrt2	1	485
1700122O11Rik	1	1
Prrx1	0	173
Prrx2	1	8
Prss23	0	259
Arl3	0	2
Prss36	1	14
Prss53	4	56
Prtfdc1	0	1159
Prune1	2	1938
Prune2	0	4
Prx	6	17
Prxl2a	3	1130
Prxl2c	0	3018
Psap	3	3824
Psat1	3	2156
Psd3	1	518
Psd4	0	129
Psen1	2	3783
Psen2	1	1286
Psenen	2	1976
Psip1	2	88
Pskh1	2	2188
Psma1	3	2675
Psma2	3	1911
Psma3	2	1594
Psma4	2	690
Psma5	2	1209
Psma6	3	2022
Psma7	3	1365
Psma8	4	118
Psmb1	2	2027
Psmb10	3	568
Psmb2	3	1711
Psmb3	3	1435
Psmb4	3	2229
Psmb5	2	1876
Psmb6	2	1538
Psmb7	2	1983
Psmb8	1	288
Psmb9	4	114
Psmc1	3	2356
Psmc2	2	1698
Psmc3	2	1527
Psmc3ip	1	2
Psmc4	3	2001
Psmc5	2	1533
Psmc6	2	2028
Psmd1	2	1842
Psmd11	2	2583
Psmd12	2	1398
Psmd13	3	2526
Psmd14	3	1917
Psmd2	2	2472
Psmd3	3	1804
Psmd4	2	1822
Psmd5	3	2725
Psmd6	2	2096
Psmd7	2	2193
Psmd8	3	2051
Psme1	3	1615
Psme2	3	1634
Psme3	1	1313
Psme3ip1	3	2947
Psme4	2	1472
Psmf1	3	2222
Psmg1	3	3482
Psmg2	3	515
Psmg3	1	1234
Psmg4	3	2360
Pspc1	0	1446
Psph	3	1470
Pspn	1	309
Pstk	2	215
Pstpip1	0	266
Hk3	0	1
Pstpip2	2	207
Ptafr	0	1457
Ptar1	0	3897
Ptbp1	3	2640
Ptbp2	0	706
Ptbp3	0	2304
Ptcd1	3	3711
Ptcd2	2	2252
Ptcd3	2	1815
Ptch1	0	3257
Ptdss1	1	3097
Ptdss2	1	2305
Pten	3	2750
Pter	1	257
Ptger2	0	1516
Ptger3	1	614
Ptger4	0	661
Ptges2	2	1143
Ptges3	3	3275
Ptges3l	2	343
Ptgfr	0	265
Ptgfrn	0	1467
Ptgir	1	44
Ptgr1	3	1
Ptgr2	2	2092
Ptgs1	0	1497
Pth1r	1	1150
Ptk2	0	1826
Ptk2b	0	1565
Ptk7	3	630
Ptma	3	1344
Ptms	3	1997
Ptn	0	423
Ptov1	2	1130
Ptp4a1	3	2660
Ptp4a2	2	618
Ptp4a3	2	8
Ptpa	1	2028
Ptpmt1	3	3376
Ptpn1	0	3315
Ptpn11	2	1848
Ptpn12	0	983
Ptpn13	0	99
Ptpn14	2	460
Ptpn18	0	492
Ptpn2	0	2169
Ptpn21	2	586
Ptpn22	4	39
Ptpn23	0	2390
Ptpn3	2	38
Ptpn4	0	811
Ptpn6	0	632
Ptpn7	0	216
Ptpn9	0	2632
Ptpra	0	2583
Ptprb	0	590
Ptprc	0	332
Ptprcap	4	53
Ptprd	3	1129
Ptpre	1	1763
Ptprf	1	382
Ptprg	1	574
Ptprj	0	886
Ptprm	0	2045
Ptpro	0	509
Ptprr	3	1135
Ptprs	1	481
Ptpru	3	1188
Ptrh1	4	13
Ptrh2	3	2114
Ptrhd1	3	1440
Pts	1	279
Pttg1ip	1	3657
Ptx3	0	2
Ccl2	0	2
Puf60	3	2553
Pum1	0	4494
Pum2	0	3917
Pum3	3	2967
Pura	0	1176
Purb	0	3267
Purg	1	439
Pus1	1	1840
Pus10	4	391
Pus3	0	1972
Pus7	0	1921
Pus7l	0	1765
Pusl1	0	1802
Pvr	1	69
Kalrn	1	3
Pwp1	1	2675
Pwp2	1	2338
Pwwp2a	0	713
Pwwp2b	2	382
Pwwp3a	4	5
Otud3	4	3
Pxdc1	1	235
Pxdn	1	512
Pxk	3	3432
Pxmp2	3	3003
Pxmp4	3	1542
Pxn	0	1156
Pxylp1	0	779
Pycard	0	160
Pycr1	2	7
Pycr2	1	1304
Pycr3	2	1761
Pygb	3	2337
Pygl	1	242
Pygm	5	37
Pygo1	2	118
Pygo2	1	513
Pym1	1	2752
Pyroxd1	0	852
Pyroxd2	1	1147
Pyurf	2	2363
Qars1	2	2647
Qdpr	3	1926
Qk	2	1934
Qpct	1	247
Qpctl	1	3483
Qrich1	0	4471
Qrsl1	2	882
Qser1	2	357
Qsox1	1	1451
Qsox2	0	1830
Qtrt1	1	72
Qtrt2	3	2387
R3hcc1	3	1470
R3hcc1l	0	1246
R3hdm1	2	571
R3hdm2	2	939
R3hdm4	2	2460
Rab10	2	826
Rab11a	3	3133
Rab11b	3	3624
Rab11fip1	0	1373
Rab11fip2	0	1504
Rab11fip3	3	1960
Rab11fip5	0	1126
Rab12	2	1155
Rab13	0	387
Rab14	3	3980
Rab18	3	3050
Rab1a	3	3480
Rab1b	1	1433
Rab20	2	526
Rab21	2	701
Rab22a	1	1158
Rab23	0	696
Rab24	1	408
Rab27a	0	2426
Rab28	2	1661
Rab29	0	1422
Rab2a	2	575
Rab2b	0	2923
Rab30	0	1321
Rab31	0	628
Rab33a	0	20
Rab33b	0	1670
Rab34	1	1581
Rab35	0	2907
Rab38	1	642
Rab39a	0	10
Rab3a	2	76
Rab3d	3	1446
Rab3gap1	3	4149
Rab3gap2	0	2629
Rab3il1	0	163
Rab3ip	0	1343
Rab40b	2	601
Rab40c	1	1814
Rab42	1	771
Rab43	1	366
Rab44	0	2
Rab4a	2	903
Rab4b	1	2016
Rab5a	2	3270
Rab5b	3	3408
Rab5c	3	2542
Rab5if	3	2054
Rab6a	2	1094
Rab6b	3	574
Rab7a	2	2578
Rab7b	1	1
Rab8a	3	853
Rab8b	0	2698
Rab9	0	1157
Rab9b	4	24
Rabac1	1	1963
Rabep1	2	335
Rabep2	1	959
Rabepk	1	1390
Rabgap1	0	3812
Rabgap1l	0	571
Rabgef1	2	686
Rabggta	3	2815
Rabggtb	2	1655
Rabif	0	1515
Rabl2	0	803
Rabl3	1	2582
Rabl6	2	1733
Rac1	3	3676
Rac2	0	538
Rack1	3	2584
Rad1	0	1205
Rad17	0	3957
Rad18	0	2821
Rad21	3	2808
Rad23a	2	1909
Rad23b	2	998
Rad50	0	1188
Rad51ap1	0	7
Rad51b	0	19
Rad51c	0	666
Rad51d	1	2562
Rad52	0	681
Rad54b	4	197
Rad54l2	0	4075
Rad9a	0	2364
Rad9b	3	96
Radil	1	83
Rae1	3	3590
Raf1	2	2290
Rag2	4	341
Rai1	1	1744
Rai14	2	96
Rai2	2	872
Rala	0	402
Ralb	1	1688
Ralbp1	2	1386
Ralgapa1	0	440
Ralgapa2	3	178
Kcnh4	3	1
Ralgapb	0	4264
Ralgds	0	1311
Ralgps1	0	5
Ralgps2	0	2363
Raly	1	2029
Ramac	2	1044
Ramp1	1	460
Ramp3	1	130
Ran	3	3026
Ranbp1	3	717
Ranbp10	2	3282
Ranbp17	1	1489
Ranbp2	0	2615
Ranbp3	1	2706
Ranbp6	2	2507
Ranbp9	2	3467
Rangap1	1	1108
Rangrf	2	431
Rap1a	0	3412
Rap1b	0	2421
Rap1gap2	2	41
Rap1gds1	1	2937
Rap2a	0	426
Rap2b	0	1269
Rap2c	2	1551
Rapgef1	1	112
Rapgef3	1	125
Rapgef4	2	10
Rapgef5	1	87
Rapgef6	0	3188
Raph1	0	408
Rapsn	2	6
Mamstr	2	2
Rara	0	535
Rarb	1	650
Rarg	1	436
Rarres1	0	1745
Rarres2	1	1175
Rars1	2	1845
Rars2	3	2583
Rasa1	0	2826
Rasa2	0	447
Rasa3	3	1729
Rasa4	1	52
Rasal2	0	574
Rasal3	1	215
Rasd1	3	573
Rasd2	2	16
Rasgef1b	0	477
Rasgrp1	0	316
Rasgrp2	1	522
Rasgrp3	2	432
Rasgrp4	0	978
Rasip1	1	387
Rasl10a	0	2
Rasl11a	4	9
Rasl12	1	4
Rassf1	1	242
Rassf10	1	18
Rassf2	0	705
Rassf3	2	241
Rassf4	1	5
Rassf5	0	930
Rassf8	2	602
Rassf9	0	388
Raver1	3	3373
Raver2	1	68
Rb1	0	2721
Rb1cc1	2	802
Rbak	0	1593
Rbbp4	3	3224
Rbbp5	0	3689
Rbbp6	0	2178
Rbbp7	3	2963
Rbbp8	0	2023
Rbbp9	3	2419
Rbck1	1	1360
Rbfa	2	1555
Rbfox1	5	31
Rbfox2	2	4236
Rbis	3	1049
Rbks	3	2345
Rbl1	0	527
Rbl2	2	1427
Rbm10	0	61
Rbm12b	4	325
Rbm14	1	2510
Rbm15	0	1522
Rbm15b	1	3115
Rbm17	3	3001
Rbm18	2	2022
Rbm19	1	3104
Rbm20	2	63
Rbm22	3	3987
Rbm24	5	16
Rbm25	0	177
Rbm26	0	948
Rbm27	0	1653
Rbm28	0	1001
Rbm3	3	1467
Rbm33	0	2445
Rbm34	0	3202
Rbm38	2	262
Rbm39	0	725
Rbm41	2	234
Rbm42	1	1453
Rbm45	3	2640
Rbm46	3	286
Rbm47	3	1448
Rbm48	0	2196
Rbm4b	3	1952
Rbm5	0	1577
Rbm6	0	926
2010003K11Rik	0	2
Rbm7	0	2582
Rbm8a	0	39
Rbms1	0	1848
Rbms2	0	2284
Rbms3	0	1155
Rbmx	3	1690
Rbmxl1	0	2064
Rbp1	1	160
Rbp4	1	197
Rbp7	3	912
Rbpj	0	2576
Rbpms	3	151
Rbpms2	3	929
Rbsn	0	1995
Rbx1	1	2323
Rc3h1	0	3511
Rc3h2	2	1422
Rcan1	2	510
Rcan2	0	1
Rcan3	1	332
Rcbtb1	3	2746
Rcbtb2	3	2997
Rcc1	1	357
Rcc1l	1	1550
Rcc2	3	3703
Rccd1	1	33
Rce1	1	891
Rchy1	2	2391
Rcn1	3	1821
Rcn2	0	3731
Rcn3	1	557
Rcor1	0	3949
Rcor2	2	3
Rcor3	2	1130
Rcsd1	2	318
Rdh10	0	1147
Rdh11	3	1289
Rdh12	0	11
Rdh13	2	486
Rdh14	2	331
Rdh16	3	105
Rdm1	1	632
Rdx	2	889
Rec8	3	275
Reck	0	930
Recql	0	3027
Recql5	1	2565
Reep1	2	6
Reep2	3	59
Reep3	0	2466
Reep4	1	922
Reep5	1	2376
Reep6	2	532
Rel	0	108
Rela	3	3360
Relb	1	356
Relch	0	2987
Rell1	0	2387
Reln	6	5
Relt	2	60
Rem1	1	585
Renbp	0	796
Repin1	2	2070
Reps1	0	3254
Reps2	0	39
Rer1	1	3107
Rere	2	3270
Rerg	0	2228
Resf1	0	219
Resp18	1	730
Rest	0	3950
Ret	3	372
Retn	3	904
Retreg2	1	4046
Retreg3	1	3277
Retsat	3	1427
Rev1	0	2100
Rev3l	2	546
Rex1bd	2	1371
Rex2	0	1872
Rexo1	1	773
Rexo2	3	1465
Rexo4	2	1466
Rexo5	0	471
Rfc1	3	2636
Rfc2	1	11
Rfc3	3	184
Rfc4	2	1660
Rfc5	1	1822
Rfesd	2	1340
Rfk	2	1858
Rflnb	1	230
Rfng	1	1270
Rft1	3	2972
Rftn1	1	180
Rftn2	0	7
Rfwd3	3	2028
Rfx1	1	842
Rfx2	0	212
Rfx3	0	719
Rfx5	0	2271
Rfx7	2	601
Rfx8	4	244
Rfxank	1	1357
Rfxap	3	2678
Rgcc	3	1050
RGD1304567	3	2525
RGD1304587	0	1347
RGD1304622	0	261
RGD1304624	0	371
RGD1304694	1	2150
RGD1304728	0	954
RGD1304884	3	1521
RGD1305014	0	229
RGD1305110	0	1205
RGD1305178	0	174
RGD1305184	4	1
RGD1305350	1	3323
RGD1305464	0	2038
RGD1305713	0	1356
RGD1305938	3	1428
RGD1306063	3	2369
RGD1306227	3	232
RGD1306271	0	1211
RGD1306474	4	100
RGD1306502	2	63
Dpf3	2	1
RGD1306556	1	127
RGD1306746	0	4441
RGD1306941	2	1425
RGD1307100	0	3288
RGD1307182	0	141
RGD1307461	2	19
RGD1307554	2	600
RGD1307621	2	325
RGD1307929	0	3588
RGD1307947	2	459
RGD1308117	1	14
RGD1308147	2	877
RGD1308430	1	2364
RGD1308601	2	1263
RGD1308706	2	983
RGD1309104	2	299
RGD1309534	1	494
RGD1309540	2	935
RGD1309651	1	84
RGD1309748	0	3204
RGD1309779	3	2333
RGD1310352	3	4606
RGD1310429	2	2085
RGD1310553	2	1763
RGD1310587	0	1067
RGD1310852	1	4
RGD1310951	0	1518
RGD1311164	0	2904
RGD1311345	3	1779
RGD1311517	1	360
RGD1311595	0	854
RGD1311703	2	1464
RGD1311739	1	1035
RGD1311744	2	2
RGD1311745	3	262
RGD1311847	3	1887
RGD1311899	1	1010
RGD1311946	3	1617
RGD1359108	1	754
RGD1359158	2	1116
RGD1359508	2	1123
RGD1359634	1	188
RGD1559441	0	269
RGD1559575	0	90
RGD1559896	0	2483
RGD1560010	0	1625
RGD1560065	1	465
RGD1560212	2	1977
RGD1560289	4	90
RGD1560394	4	256
RGD1560436	1	137
RGD1560718	4	182
RGD1560854	0	2624
RGD1560883	0	1991
RGD1561143	4	44
RGD1561149	1	108
RGD1561157	1	268
RGD1561277	0	1541
RGD1561413	0	1123
RGD1561440	0	9
RGD1561517	0	2
RGD1561648	0	141
RGD1561671	1	25
RGD1561796	1	844
RGD1562218	2	3454
RGD1562339	0	2154
RGD1562402	3	29
RGD1562608	0	636
RGD1563072	1	568
RGD1563159	3	35
RGD1563263	0	1
RGD1563334	4	26
RGD1563354	6	1
RGD1563400	4	4
RGD1563405	4	76
RGD1563601	2	313
AABR07032392.1	2	1
RGD1563888	3	2432
RGD1563917	4	30
RGD1563941	3	1221
RGD1564171	4	21
RGD1564804	1	937
RGD1564899	2	25
RGD1564937	4	48
RGD1564941	4	180
RGD1564963	1	202
RGD1565059	0	842
RGD1565212	4	29
RGD1565222	0	1648
RGD1565323	5	43
RGD1565355	3	3417
RGD1565367	1	6
RGD1565462	0	57
RGD1565685	3	916
RGD1565784	3	1942
RGD1565989	4	27
RGD1566085	1	749
RGD1566099	1	100
RGD1566265	3	3005
RGD1566359	2	3285
RGD1566373	2	647
RGD1566386	3	1601
RGD1597339	3	728
RGD621098	0	3234
RGD735065	3	3139
Rgl1	0	1916
Rgl2	1	164
Rgma	2	1619
Rgmb	2	1352
Rgn	3	777
Rgp1	3	3526
Rgs1	0	21
Rgs10	0	24
Rgs12	3	253
Rgs14	0	31
Rgs16	3	110
Rgs18	0	45
Rgs19	0	900
Rgs2	0	1966
Rgs20	3	24
Rgs3	0	270
Rgs4	3	93
Rgs5	1	68
Rgs7	1	133
Rgs8	4	90
Rhbdd1	3	3607
Rhbdd2	3	3342
Rhbdd3	1	935
Rhbdf1	1	529
Rhbdf2	1	540
Rhbdl1	1	6
Rhbdl3	1	1089
Rhbg	3	1602
Rheb	3	3147
Rhno1	0	1460
Rhoa	3	2019
Rhobtb1	0	1681
Rhobtb2	0	1728
Rhobtb3	2	728
Rhoc	1	605
Rhod	1	35
Rhof	1	27
Rhog	0	915
Rhoh	4	319
Rhoj	0	1839
Rhot2	1	1286
Rhpn2	4	3
Ribc1	3	1
Ric1	0	3389
Ric3	3	884
Ric8a	1	3385
Ric8b	0	2030
Rictor	0	2495
Rida	3	1
Rif1	0	2153
Rilp	1	424
Rilpl1	2	343
Rilpl2	1	207
Rimbp2	1	113
Rin1	0	4
Rin2	3	1563
Rin3	1	144
Ring1	3	3911
Rinl	4	223
Rint1	3	3840
Riok1	0	2838
Riok2	2	2351
Riok3	3	3264
Riox1	3	2546
Riox2	2	1577
Ripk1	0	2559
Ripk2	2	1060
Ripk3	1	7
Ripk4	1	206
Ripor1	0	1424
Ripor2	0	571
Ripor3	1	33
Rit1	0	3304
Rita1	1	283
Rlf	0	3225
Rmc1	1	2296
Rmdn1	2	964
Rmdn2	3	37
Rmdn3	3	1788
Rmi1	0	1508
Rmnd1	3	2128
Rmnd5a	2	1081
Rmnd5b	1	1844
Rnase4	0	789
Rnase6	4	15
Rnaseh1	0	1148
Rnaseh2a	2	126
Rnaseh2b	3	2401
Rnasek	3	3554
Rnasel	0	345
Rnaset2	3	1888
Rnd1	0	208
Rnd2	0	14
Rnd3	0	4
Rnf10	2	1789
Rnf103	0	2452
Rnf111	0	3451
Rnf113a2	3	56
Rnf114	3	1728
Rnf115	2	2514
Rnf11l1	2	1309
Rnf121	2	1377
Rnf122	2	1177
Rnf123	1	580
Rnf125	3	2837
Rnf126	1	2122
Rnf13	0	2286
Rnf135	4	91
Rnf139	2	1193
Rnf14	0	1106
rnf141	0	3219
Rnf144a	0	1646
Rnf144b	0	335
Rnf145	0	2226
Rnf146	2	2754
Rnf149	0	1978
Rnf150	2	360
Rnf152	0	1376
Rnf157	0	152
Rnf166	2	3461
Rnf167	3	2857
Rnf168	0	2623
Rnf169	0	2565
Rnf170	2	809
Rnf181	1	3036
Rnf185	3	4062
Rnf187	1	2681
Rnf19a	0	2728
Rnf19b	1	95
Rnf2	2	1235
Rnf20	0	1471
Rnf213	1	109
Rnf214	2	2212
Rnf215	1	806
Rnf216	0	3685
Rnf217	2	1244
Rnf220	3	3933
Rnf24	1	78
Rnf25	0	2135
Rnf31	3	1734
Rnf32	3	16
Rnf34	0	155
Rnf38	0	664
Rnf4	3	3916
Rnf40	1	904
Rnf41	1	2674
Rnf44	0	3003
Rnf5	3	2519
Rnf6	2	2341
Rnf7	2	1181
Rnf8	4	24
Rnft1	2	1967
Rnft2	1	60
Rngtt	0	3401
Rnh1	1	2135
Rnls	1	1764
Rnmt	2	1624
Rnpc3	0	1060
Rnpep	1	232
Rnpepl1	2	1450
Rnps1	3	3808
Ro60	0	3939
Robo1	0	2217
Robo2	4	143
Robo4	1	441
Rock1	0	1350
Rock2	0	643
Rogdi	3	2701
Rom1	4	1
Romo1	1	1002
Ror1	3	7
Ror2	1	1156
Rora	2	1447
Rorc	2	478
Rp2	0	1952
Rp9	1	168
Rpa1	2	1257
Rpa2	3	3189
Rpa3	3	575
Rpain	2	110
Rpap1	1	2015
Rpap2	2	3077
Rpap3	0	2142
Rpe	3	1846
Rpf1	0	1624
Rpf2	3	590
Rpgr	0	1775
Rpgrip1	4	24
Rpgrip1l	0	751
Rph3al	3	278
Rpia	1	533
Rpl10a	3	1896
Rpl11	3	2326
Rpl12	3	1440
Rpl12-ps1	4	142
Rpl13	3	539
Rpl14	3	2373
Rpl15	3	1502
Rpl17	3	1191
Rpl18	3	2536
Rpl18a	3	2139
Rpl19	3	2415
Rpl21	3	2090
Rpl22	2	2328
Rpl22l1	3	697
Rpl23	3	39
Rpl23a	3	2607
Rpl24	3	1944
Rpl26	3	1693
Rpl27	3	1643
Rpl28	3	2107
Rpl29	3	1829
Rpl3	3	2214
Rpl30	3	1753
Rpl31	3	1155
Rpl31l4	3	2055
Rpl32	3	2047
Rpl34	3	1655
Rpl35	3	1187
Rpl35a	3	1764
Rpl35al1	0	241
Rpl36a	3	1532
Rpl37	3	769
Rpl39	3	2025
Rpl3l	5	13
Rpl4	3	2239
Rpl5	3	1607
Rpl6	3	2675
Rpl7a	3	2076
Rpl7l1	3	3791
Rpl8	3	3672
Rpl9	3	2589
Rplp0	3	2146
Rplp1	3	2616
Rplp2	3	2531
Rpn1	3	2909
Rpn2	3	3242
Rpp14	2	3558
Rpp21	3	2451
Rpp25	3	69
Rpp25l	2	420
Rpp30	2	1275
Rpp38	4	145
Rpp40	3	2324
Rprd1a	0	828
Rprd1b	2	3022
Rprd2	2	3284
Rprml	1	9
Rps10	3	1137
Rps11	3	2048
Rps12	0	291
Rps13	3	3293
Rps14	1	1142
Rps15	3	1544
Rps15a	3	2278
Rps16	3	2735
Rps17	3	1868
Rps18	3	558
Rps18l1	3	1125
Rps19	3	1372
Rps19bp1	1	1789
Rps2	3	218
Rps20	3	2229
Rps21	1	860
Rps23	3	2786
Rps24	3	2248
Rps25	3	2175
Rps27	3	1394
Rps27a	1	21
Rps27a-ps1	3	1922
Rps27l	2	1367
Rps28	3	1373
Rps29	3	3054
Rps3	3	3135
Rps3a	3	1978
Rps4x	3	1405
Rps5	3	1911
Rps6	3	2269
Rps6ka1	0	944
Rps6ka2	2	59
Rps6ka3	0	2018
Rps6ka4	1	1893
Rps6ka5	0	58
Rps6ka6	4	276
Rps6kb1	0	516
Rps6kb2	1	1319
Rps6kc1	1	1037
Rps8	3	2578
Rps9	3	1846
Rpsa	3	2689
Rptor	1	3879
Rpusd1	1	1017
Rpusd2	3	4178
Rpusd3	1	1926
Rpusd4	0	1058
Rrad	2	3
Rraga	2	2238
RragB	3	2
Nsg1	3	1
Rragc	3	2186
Rragd	2	11
Rras	0	2057
Rras2	0	588
Rrbp1	1	1478
Rreb1	3	3046
Rrm1	2	1958
Rrm2b	2	266
Rrn3	2	3891
Rrnad1	1	1297
Rrp1	3	2256
Rrp12	2	1450
Rrp15	2	41
Rrp1b	0	2800
Rrp36	3	1554
Rrp7a	0	3283
Rrp8	0	2275
Rrp9	3	786
Rrs1	3	1274
Rsad1	0	860
Rsad2	0	42
Rsbn1	0	2591
Rsbn1l	2	2415
Rsf1	0	463
Rsl1d1	3	2690
Rsl24d1	2	3109
Rsph3	1	108
Rspo3	2	16
Rspo4	1	22
Rspry1	0	3134
Rsrc1	2	190
Rsrc2	0	391
Rsrp1	4	154
Rsu1	0	2924
RT1-Ba	0	104
RT1-Bb	0	50
RT1-CE11	4	9
RT1-CE14	4	57
RT1-CE15	4	6
RT1-CE16	3	239
RT1-CE2	4	14
RT1-Da	0	148
RT1-Db1	0	75
RT1-DMa	1	123
RT1-DMb	0	300
RT1-DOa	1	135
RT1-DOb	4	22
RT1-M2	4	107
RT1-M3-1	0	447
RT1-N3	4	11
RT1-S3	3	515
RT1-T24-1	1	11
Isg20	1	3
RT1-CE1	1	1
RT1-T24-4	1	108
Rtca	3	2011
Rtcb	3	2821
Rtel1	1	80
Rtf1	2	2580
Rtfdc1	3	2545
Rtl6	1	2253
Rtl8a	1	2785
Rtn1	0	1204
Rtn2	5	18
Rtn3	3	3955
Rtn4	2	1167
Rtn4ip1	1	138
Rtn4rl1	0	802
Rtp3	0	8
Rtp4	1	67
Rtraf	2	1878
Rttn	0	954
Rubcn	0	3436
Rubcnl	0	581
Rufy1	0	1374
Rufy2	0	1182
Rufy3	2	261
Rufy4	1	48
Rundc1	0	3741
Runx1	0	144
Runx1t1	0	112
Runx2	0	48
Runx3	0	17
Rusc1	1	958
Rusc2	1	621
Rusf1	1	2258
Ruvbl1	2	1134
Ruvbl2	2	1338
Rwdd1	2	113
Rwdd2a	0	738
Rwdd2b	3	1829
Rwdd4	2	1843
Rxfp1	4	481
Rxra	2	2173
Rxrb	1	781
Rxrg	2	799
Rxylt1	3	2789
Rybp	0	2341
Ryk	2	807
Ryr1	5	55
S100a1	2	655
S100a10	0	207
S100a11	3	68
S100a16	1	532
S100a4	0	46
S100a6	1	199
S100a8	0	221
S100a9	0	29
S100b	1	48
S100pbp	0	1562
S1pr1	0	1760
S1pr2	0	2574
S1pr3	0	728
S1pr4	1	124
Sac3d1	1	46
Sacm1l	3	4262
Sacs	2	317
Sae1	1	1746
Safb	0	449
Safb2	4	16
Sall2	3	2813
Samd1	0	2200
Samd10	4	277
Samd11	2	5
Samd4a	2	77
Samd4b	1	1644
Samd5	4	111
Samd8	2	1155
Samd9	4	32
Samhd1	0	84
Samm50	2	1701
Samsn1	0	112
Sap130	0	2456
Sap18	3	1548
Sap25	0	1134
Sap30	2	7
Sap30bp	3	3363
Sap30l	3	533
Sar1a	3	4043
Sar1b	2	774
Saraf	1	2315
Sardh	1	1543
Sarm1	1	39
Sarnp	4	93
Sars1	3	2283
Sars2	3	1815
Sart1	0	232
Sart3	1	1460
Sash1	0	621
Sash3	0	206
Sass6	0	2136
Sat1	0	94
Sat2	0	7
Satb1	2	267
Satb2	3	2704
Sav1	2	1793
Sbds	0	20
Sbf1	1	651
Sbf2	0	3535
Sbno1	0	2778
Sbno2	0	20
Sc5d	3	1182
Scaf1	1	1914
Scaf11	2	3554
Scaf4	0	1908
Scaf8	0	3800
Scai	0	1150
Scamp1	0	4070
Scamp2	1	2514
Scamp4	3	2038
Scamp5	4	19
Scand1	1	292
Scap	2	3605
Scaper	0	1843
Scara3	2	586
Scara5	0	1408
Scarb1	3	1978
Scarb2	3	3378
Scarf1	1	309
Scarf2	1	649
Sccpdh	3	2706
Scd	1	14
Scfd1	3	3210
