	cluster	degree
Pelp1	0	1193
Per1	0	108
Per2	0	603
Per3	0	61
Perm1	4	88
Pes1	3	1711
Pet100	0	176
Pex1	1	154
Pex10	0	124
Pex11a	1	780
Pex11b	0	234
Pex12	0	517
Pex13	4	68
Pex14	0	1071
Pex16	3	1766
Pex19	0	756
Pex2	0	666
Pex26	1	2330
Pex3	3	2131
Pex5	3	493
Pex6	1	751
Pex7	0	113
Pf4	1	1142
Pfas	1	1
Pfdn1	0	437
Pfdn2	0	250
Pfdn4	3	8
Pfdn5	0	464
Pfkfb1	4	10
Pfkfb2	2	152
Pfkfb3	0	27
Pfkl	1	1816
Pfkm	4	29
Pfkp	1	2511
Pfn1	1	1802
Pfn2	0	1199
Pgam1	1	1812
Pgam2	4	125
Pgam5	3	1027
Pgap1	3	451
Pgap2	3	2665
Pgap3	2	231
Pgd	0	164
Pgghg	1	2774
Pggt1b	2	809
Pgk1	4	155
Pgls	3	1913
Pgm1	4	133
Pgm2	1	2723
Pgm2l1	0	14
Pgm3	1	1775
Pgm5	1	65
Pgp	4	65
Pgpep1	3	55
Pgpep1l	0	1051
Pgrmc1	1	2667
Pgrmc2	0	1609
Pgs1	0	984
Phactr1	1	328
Phactr2	2	1566
Phactr4	2	1288
Phax	3	1355
Phb	0	346
Phb2	0	1368
Phc1	0	149
Phc2	1	3041
Phc3	0	996
Pheta1	1	198
Phf1	2	1660
Phf10	0	1842
Phf12	2	2614
Phf13	1	1825
Phf14	0	1140
Phf2	0	1259
Phf20	0	1678
Phf20l1	0	933
Phf21a	2	1743
Phf23	3	1916
Phf3	2	498
Phf5a	3	1245
Phf6	1	2223
Phf7	0	1034
Phf8	2	2503
Phgdh	1	2025
Phip	2	2474
Phka1	4	98
Phkb	4	138
Phkg1	4	115
Phkg2	0	839
Phlda1	1	418
Phlda3	1	130
Phldb1	0	267
Phldb2	1	777
Phldb3	0	6
Phlpp1	2	1029
Phlpp2	2	1175
Phospho1	0	58
Phospho2	3	16
Phrf1	2	2367
Phtf1	1	2259
Phtf2	4	7
Phyh	4	60
Phyhd1	1	13
Cdkn3	1	1
Phykpl	4	1
Pi15	1	609
Pi16	1	108
Pi4k2a	2	2165
Pi4k2b	1	2235
Pi4ka	2	2164
Pi4kb	0	2424
Pias1	2	1355
Pias2	0	1040
Pias3	1	1107
Pias4	0	1441
Pibf1	2	1630
Picalm	1	3361
Pick1	0	11
Pid1	1	1412
Pidd1	2	446
Piezo1	1	2321
Piga	2	447
Pigbos1	2	367
Pigc	3	62
Pigf	0	752
Pigg	2	1955
Pigh	3	1256
Pigk	2	2402
Pigl	2	11
Pigm	1	3561
Pign	1	2181
Pigo	1	259
Pigp	0	22
Pigq	4	5
Pigr	5	16
Pigs	1	1285
Pigt	3	2306
Pigu	0	1269
Pigv	2	195
Pigx	0	1021
Pih1d1	3	140
Pik3ap1	4	6
Pik3c2a	2	1687
Pik3c2b	2	625
Pik3c2g	2	265
Pik3c3	3	918
Pik3ca	0	477
Pik3cb	1	683
Pik3cd	4	13
Pik3cg	1	2273
Pik3ip1	0	1
Pik3r1	0	945
Pik3r2	1	2113
Pik3r3	1	297
Pik3r4	1	2205
Pik3r5	1	1875
Pik3r6	1	1552
Pikfyve	2	1982
Pim1	2	2
Pim2	0	436
Pim3	2	176
Pin1	0	913
Pin4	4	1
Pink1	0	660
Pinlyp	4	8
Pinx1	3	426
Pip4k2b	4	39
Pip4k2c	0	1183
Pip4p1	2	2934
Pip4p2	0	632
Pip5k1a	4	2
Pip5k1c	3	740
Pip5kl1	2	45
Pir	0	589
Pisd	3	2761
Pithd1	0	490
Pitpna	3	1198
Pitpnb	3	2552
Pitpnc1	2	1060
Pitpnm1	1	127
Pitpnm2	1	794
Pitrm1	0	581
Pitx2	4	9
Pitx3	0	34
Pja1	0	2
Pja2	0	751
Pkd1	2	1461
Pkd2	1	1464
Pkia	4	65
Pkib	2	2
Pkig	0	1439
Pkm	4	133
Pkn1	2	2803
Pkn2	0	1574
Pkn3	0	2282
Pknox1	4	6
Pknox2	0	1036
Pkp2	0	55
Pkp4	1	2497
Pla1a	1	1499
Pla2g10	2	107
Pla2g12a	0	81
Pla2g15	1	1421
Pla2g2a	1	609
Pla2g2d	1	1958
Pla2g4a	1	1897
Pla2g4b	2	35
Pla2g4e	4	39
Pla2g6	0	854
Pla2g7	3	438
Plaa	0	1627
Plaat1	0	13
Plaat3	0	34
Plac8	1	624
Plac9	1	1094
Plagl1	1	580
Plagl2	2	93
Plat	1	1250
Plau	1	20
Plaur	1	1014
Plb1	0	335
Plbd1	2	18
Plbd2	3	1488
Plcb1	1	2019
Plcb3	3	1833
Plcb4	1	157
Plcd1	0	133
Plcd3	2	481
Plcd4	4	70
Plce1	0	7
Plcg1	1	2809
Plcg2	1	2788
Plcl1	2	5
Plcl2	0	29
Pld1	1	2597
Pld2	1	2655
Pld3	0	2857
Pld4	1	1818
Pld5	4	12
Plec	0	10
Plek	1	370
Plekha1	2	1493
Plekha2	4	12
Plekha3	3	2394
Plekha4	1	575
Plekha5	2	883
Plekha6	4	4
Plekha7	0	66
Plekha8	2	1415
Plekhb1	4	9
Plekhb2	4	60
Plekhf1	4	38
Plekhf2	3	2847
Plekhg1	1	1134
Plekhg2	1	1578
Plekhg3	1	2445
Plekhg5	1	1266
Plekhh3	4	12
Plekhm1	2	2302
Plekhm2	0	606
Plekhm3	2	1484
Plekhn1	2	675
Plekho1	1	1716
Plekho2	1	2558
Plgrkt	0	3
Plin1	1	1571
Plin2	3	233
Plin4	0	1
Plk2	1	694
Plk3	1	1152
Plod1	1	602
Plod2	0	3
Plod3	1	3217
Plpbp	0	772
Plpp1	0	633
Plpp3	1	883
Plpp5	1	2633
Plpp6	1	1912
Plpp7	4	47
Plrg1	3	2056
Pls3	1	2112
Plscr2	1	2206
Plscr3	1	3471
Plscr4	1	38
Pltp	1	1356
Plvap	1	1703
Plxdc2	1	2260
Plxna1	1	2095
Plxna2	1	154
Plxnb1	2	20
Plxnb2	3	822
Plxnd1	1	1935
Pm20d1	2	317
Pmaip1	2	2388
Pmepa1	1	98
Pmf1	1	41
Pmfbp1	1	687
Pml	1	2753
Pmm1	3	907
Pmm2	3	2461
Pmp22	1	716
Pmpca	0	103
Pmpcb	0	392
Pms1	0	1034
Pms2	0	585
Pmvk	0	170
Pnisr	2	631
Pnkd	0	98
Pnkp	2	1992
Pnmt	0	181
Pnn	2	39
Pno1	0	1475
Pnp	1	2997
Pnpla2	0	193
Pnpla3	1	2
Pnpla4	1	337
Pnpla6	2	2420
Pnpla7	0	1037
Pnpla8	0	1069
Pnpt1	3	821
Pnrc1	0	114
Pnrc2	3	1318
Poc1b	2	2580
Poc5	2	183
Podxl	1	575
Podxl2	4	30
Pofut1	1	2336
Pofut2	1	542
Pogk	3	63
Poglut1	1	3175
Poglut2	1	2799
Poglut3	1	1998
Pogz	2	875
Pola1	2	2932
Polb	0	604
Pold1	2	1567
Pold2	0	1477
Pold3	3	1775
Pold4	0	1451
Poldip2	0	761
Poldip3	1	3465
Pole	2	407
Pole3	0	935
Pole4	0	1
Polg	0	177
Polg2	3	60
Polh	2	1891
Poli	3	134
Polk	3	2089
Polm	4	2
Polr1a	2	629
Polr1b	0	1370
Polr1c	3	1477
Polr1d	0	1209
Polr1e	3	1733
Polr1f	3	199
Polr1g	1	775
Polr1h	1	1322
Polr2a	2	410
Polr2b	3	1006
Polr2c	0	1968
Polr2d	0	367
Polr2e	0	1527
Polr2f	0	93
Polr2g	3	1577
Polr2h	2	1326
Polr2i	0	731
Polr2j	0	1419
Polr2k	0	484
Polr3a	2	222
Polr3b	0	411
Polr3c	0	1576
Polr3d	0	591
Polr3e	0	2331
Polr3f	0	1831
Polr3gl	0	145
Polr3h	2	1001
Polr3k	0	1000
Polrmt	0	933
Pom121	2	1855
Pomgnt1	0	654
Pomk	1	94
Pomp	0	1347
Pomt1	0	2103
Pomt2	2	2938
Pon1	2	640
Pon2	1	842
Pop1	3	2003
Pop4	3	927
Pop5	0	656
Pop7	1	1003
Popdc2	4	37
Popdc3	4	119
Por	3	2080
Porcn	0	578
Postn	1	1384
Pot1	2	723
Pot1b	2	581
Pou2af1	1	110
Pou2f1	2	908
Pou2f2	1	248
Ppa1	3	65
Ppa2	4	10
Ppan	3	2119
Ppara	0	13
Ppard	0	536
Pparg	1	2101
Ppargc1a	4	15
Ppargc1b	4	44
Ppat	4	62
Ppcs	0	22
Ppdpf	0	1
Ppfia1	3	2070
Ppfia4	0	10
Ppfibp1	0	815
Ppfibp2	2	212
Pphln1	0	1672
Ppial4d	3	2521
Ppib	1	2759
Ppic	1	1176
Ppid	0	1740
Ppie	1	532
Ppig	3	925
Ppih	0	539
Ppil1	3	971
Ppil2	2	144
Ppil3	0	6
Ppil4	3	398
Ppip5k1	0	86
Ppip5k2	2	1534
Ppl	1	2270
Ppm1a	0	875
Ppm1b	0	889
Ppm1d	2	2065
Ppm1e	4	6
Ppm1f	1	759
Ppm1g	0	2200
Ppm1h	1	1864
Ppm1j	4	14
Ppm1k	0	143
Ppm1l	0	32
Ppm1m	1	2069
Ppme1	3	511
Ppox	2	444
Ppp1ca	0	533
Ppp1cb	0	464
Ppp1cc	0	1551
Ppp1r10	1	1256
Ppp1r11	3	2027
Ppp1r12a	2	1772
Ppp1r12b	4	32
Ppp1r12c	1	1757
Ppp1r13b	2	361
Lzts3	2	1
Ppp1r13l	0	1012
Ppp1r14a	1	277
Ppp1r14b	4	42
Ppp1r14c	3	8
Ppp1r15a	4	8
Ppp1r15b	1	3027
Ppp1r16a	4	6
Ppp1r16b	1	495
Ppp1r1a	0	37
Ppp1r1c	4	37
Ppp1r2	0	199
Ppp1r21	2	3386
Ppp1r27	4	14
Ppp1r36	1	2
Ppp1r37	0	1447
Ppp1r3a	0	424
Ppp1r3b	1	430
Ppp1r3f	4	37
Cyp4f6	4	1
Ppp1r7	0	956
Ppp1r8	1	480
Olfm1	1	4
Ppp1r9b	1	2357
Ppp2ca	0	977
Ppp2cb	0	49
Ppp2r1a	0	750
Ppp2r1b	1	1243
Ppp2r2a	0	1251
Ppp2r2d	0	1211
Ppp2r3a	0	5
Ppp2r3b	2	576
Ppp2r3c	0	706
Ppp2r5a	4	40
Ppp2r5b	4	16
Ppp2r5c	0	10
Ppp2r5d	0	1519
Ppp2r5e	0	1259
Ppp3ca	0	370
Ppp3cb	4	121
Ppp3cc	0	534
Ppp3r2	3	2
Ppp4c	3	2136
Ppp4r1	2	1214
Ppp4r2	3	496
Ppp4r3a	2	2345
Ppp4r3b	3	2368
Ppp5c	0	1378
Ppp6c	0	1463
Ppp6r2	0	104
Ppp6r3	2	1234
Pprc1	2	1066
Ppt1	1	2589
Ppt2	0	246
Pptc7	4	6
Ppwd1	3	1892
Pqbp1	1	58
Pradc1	0	5
Praf2	1	1648
Prag1	1	393
Pramef8	0	417
Prc1	1	53
Ggct	1	1
Prcc	0	705
Prcp	1	2886
Prdm10	2	145
Prdm15	2	1296
Prdm2	2	524
Prdm4	0	10
Prdm5	1	1012
Prdm8	1	825
Prdx1	0	1196
Prdx2	0	326
Prdx3	4	11
Prdx4	1	1564
Prdx5	0	113
Prdx6	0	1639
Preb	4	46
Prelid2	0	489
Prelid3a	2	63
Prelid3b	0	256
Prelp	1	1632
Prep	0	1643
Prepl	0	1
Prex1	2	1215
Prex2	1	920
Prg4	0	15
Prickle1	1	6
Prickle2	2	15
Prickle3	0	277
Prickle4	0	94
Prim1	3	285
Prim2	1	344
Prkaa1	3	2833
Prkaa2	4	82
Prkab1	2	572
Prkab2	4	154
Prkaca	0	342
Prkacb	2	1344
Prkag2	1	288
Prkag3	4	14
Prkar1a	2	1840
Prkar2a	0	97
Prkar2b	1	1467
Prkcb	1	1120
Prkcd	1	3047
Prkce	4	15
Prkch	1	1314
Prkci	1	1822
Prkcq	0	109
Prkcsh	1	2946
Prkd1	1	23
Prkd2	1	1411
Prkd3	2	3220
Prkdc	2	257
Prkra	1	1837
Prkrip1	3	1002
Prkx	2	307
Prm2	2	680
Prmt1	0	1218
Prmt2	1	2471
Prmt3	0	1654
Prmt5	0	1784
Prmt6	0	108
Prmt7	0	24
Prmt9	1	1493
Prnp	0	1055
Prob1	0	383
Procr	1	2086
Prodh1	2	29
Prom1	1	31
Prorp	3	366
Prorsd1	3	50
Pros1	1	2202
Proser1	1	1089
Proser2	1	1
Proser3	2	40
Prox1	4	41
Prp2l1	2	1
Prpf18	0	1904
Prpf19	0	14
Prpf3	3	1277
Prpf31	3	398
Prpf38a	2	1836
Prpf38b	2	1330
Prpf39	2	2195
Prpf4	3	561
Prpf40a	0	2006
Prpf40b	4	13
Prpf4b	2	2329
Prpf6	2	1745
Prpf8	2	572
Prps2	1	2055
Prpsap1	2	1854
Prpsap2	2	1790
Prr12	4	17
Prr13	1	2388
Prr14l	2	1647
Prr3	1	1539
Prr32	4	3
Prr33	4	29
Prr5	1	1821
Prrc1	0	1140
Prrc2a	2	41
Prrc2b	0	456
Prrc2c	2	1973
Prrg1	0	953
Prrg2	1	36
Prrg3	2	553
Prrg4	2	9
Prrt2	3	920
Prrx1	3	1177
Prrx2	1	222
Prss23	0	917
Prss46	0	1
Prss53	4	3
Prtfdc1	1	1066
Prune1	0	16
Prune2	1	32
Prxl2a	0	46
Prxl2c	0	172
Psap	0	1375
Psat1	1	985
Psd3	2	21
Psd4	1	2130
Psen1	3	1284
Psen2	1	2821
Psenen	0	1207
Psip1	3	1682
Pskh1	0	626
Psma1	0	1949
Psma2	0	2034
Psma3	0	1740
Psma4	0	1725
Psma5	0	2059
Psma6	0	1890
Psma7	0	1093
Psmb1	0	1696
Psmb10	3	863
Psmb2	0	1823
Psmb3	0	1493
Psmb4	0	1717
Psmb5	0	1502
Psmb6	0	1028
Psmb7	0	1310
Psmb8	3	93
Psmb9	1	205
Psmc1	0	1312
Psmc2	0	1397
Psmc3	0	1425
Psmc4	0	1672
Psmc5	0	1005
Psmc6	0	1297
Psmd1	0	1299
Psmd11	0	1588
Psmd12	0	1213
Psmd13	0	1363
Psmd14	0	1471
Psmd2	0	1299
Psmd3	0	1746
Psmd4	0	1276
Psmd5	3	1743
Psmd6	0	1572
Psmd7	0	1502
Psmd8	0	1967
Psme1	3	1139
Psme2	3	456
Psme3	3	2974
Psme3ip1	0	1213
Psme4	0	832
Psmf1	0	1708
Psmg1	0	613
Psmg2	3	1179
Psmg3	0	655
Psmg4	0	336
Pspc1	2	1036
Psph	1	5
Pstk	4	9
Pstpip1	1	1886
Pstpip2	0	93
Ptafr	1	2112
Ptar1	2	1503
Ptbp1	1	2817
Ptbp2	0	1433
Ptbp3	1	3043
Ptcd1	0	752
Ptcd2	0	595
Ptcd3	2	1159
Ptch1	2	352
Ptdss1	2	2613
Ptdss2	0	1000
Pten	3	2159
Pter	1	415
Ptger3	1	470
Ptger4	1	1225
Ptges2	0	592
Ptges3	0	2443
Ptges3l	4	80
Asah2	4	1
Ptgfrn	1	1903
Ptgir	1	1181
Ptgr1	3	9
Ptgr2	0	18
Ptgs1	1	2890
Pth1r	1	1363
Pthlh	4	1
Ptk2	0	1435
Ptk2b	1	1627
Ptma	1	2697
Ptms	1	1358
Ptn	1	1318
Ptov1	0	95
Ptp4a1	0	905
Ptp4a2	4	77
Ptp4a3	0	194
Ptpa	0	871
Ptpmt1	4	3
Ptpn1	2	908
Ptpn11	0	59
Ptpn12	1	3440
Ptpn13	2	417
Ptpn14	4	8
Ptpn18	1	1695
Ptpn2	0	2231
Ptpn21	0	71
Ptpn22	1	518
Ptpn23	2	522
Ptpn3	4	20
Ptpn4	2	71
Ptpn6	1	2130
Ptpn7	1	712
Ptpn9	1	2765
Ptpra	1	3470
Ptprb	1	622
Ptprc	1	1759
Ptprcap	1	800
Ptprd	0	681
Ptpre	1	3080
Ptprf	1	2213
Ptprg	1	324
Ptprj	1	2925
Ptprm	2	21
Ptpro	1	1298
Ptprr	1	128
Ptprs	2	37
Ptrh1	3	2330
Ptrh2	3	1101
Ptrhd1	4	3
Pts	2	130
Pttg1ip	1	3249
Ptx3	4	6
Puf60	3	2343
Pum1	2	1878
Pum2	0	1402
Pum3	3	3305
Pura	0	33
Purb	2	234
Pus1	3	773
Pus10	2	19
Pus3	3	508
Pus7	2	2380
Pusl1	3	1079
Pvr	1	1405
Pwp1	2	2665
Pwp2	3	2105
Pwwp2a	1	1500
Pwwp2b	4	2
Pwwp3a	2	143
Pwwp3b	4	11
Pxdc1	2	126
Pxdn	1	1962
Pxk	2	3574
Pxmp2	4	1
Pxmp4	0	1
Pxn	0	1491
Pxt1	0	1
Pxylp1	1	613
Pycard	1	743
Pycr1	0	660
Pycr2	4	3
Pycr3	0	1141
Pygb	1	2626
Pygl	1	2056
Pygm	4	140
Pygo1	0	14
Pygo2	1	1944
Pym1	2	1417
Pyroxd1	3	1669
Pyroxd2	1	93
Pyurf	0	19
Pzp	5	30
Qars1	0	1979
Qdpr	0	253
Qk	0	528
Qpct	1	1296
Qpctl	1	1719
Qprt	1	32
Qrich1	0	2253
Qser1	4	51
Qsox1	1	2184
Qsox2	1	2297
Qtrt1	3	236
Qtrt2	2	1707
R3hcc1	3	924
R3hcc1l	2	137
R3hdm1	0	1314
R3hdm2	0	965
R3hdm4	0	68
Rab10	4	43
Rab11a	0	1018
Rab11b	0	732
Rab11fip1	2	538
Rab11fip2	2	1613
Rab11fip3	0	664
Rab11fip5	0	29
Rab12	0	1397
Rab13	1	2137
Rab14	0	2239
Rab18	0	1071
Rab1a	1	2893
Rab1b	4	40
Rab20	0	445
Rab21	4	67
Rab22a	0	1460
Rab23	1	2552
Rab24	0	1156
Rab27a	1	1100
Rab27b	4	30
Rab28	4	113
Rab29	0	1803
Rab2a	0	1279
Rab2b	1	1945
Rab30	1	2060
Rab31	1	2277
Rab33b	3	1382
Rab34	1	2269
Rab35	3	2639
Rab3a	4	8
Rab3d	1	2221
Rab3gap1	0	1383
Rab3gap2	2	1847
Rab3il1	1	1993
Rab3ip	0	1272
Rab40b	4	78
Rab40c	2	1715
Rab43	1	2318
Rab4a	0	555
Rab4b	1	1151
Rab5a	0	2100
Rab5b	0	1038
Rab5c	3	3321
Rab5if	0	1811
Rab6a	0	1237
Rab7a	0	171
Rab7b	1	364
Rab8a	1	2610
Rab8b	1	3128
Rab9	3	133
Rabac1	0	173
Rabep1	0	1152
Rabep2	1	2067
Rabepk	3	744
Rabgap1	0	1257
Rabgap1l	2	151
Rabgef1	0	146
Rabggta	2	344
Rabggtb	0	1255
Rabif	1	2374
Rabl2	3	1622
Rabl3	3	40
Mkks	3	1
Rabl6	0	1199
Rac1	0	1583
Rac2	1	1901
Rack1	0	1117
Rad1	3	1142
Rad17	3	2935
Rad18	1	807
Rad21	0	2115
Rad23a	0	1231
Rad23b	0	1697
Rad50	1	1592
Rad51d	2	1488
Rad52	0	572
Rad54b	4	2
Rad54l2	2	1728
Rad9a	1	2171
Rad9b	0	397
Rae1	3	3280
Raf1	0	1321
Rai1	2	402
Rai14	0	29
Rai2	0	703
Rala	0	809
Ralb	1	2383
Ralbp1	0	1192
Ralgapa1	2	132
Ralgapa2	2	102
Ralgapb	2	1741
Ralgds	1	1358
Ralgps1	2	67
Ralgps2	1	1340
Raly	1	13
Ramac	3	341
Ramp1	4	7
Ran	0	1612
Ranbp1	1	2236
Ranbp10	0	1087
Ranbp2	2	1504
Ranbp3	2	2154
Ranbp6	3	1482
Ranbp9	0	1632
Rangap1	1	782
Rangrf	0	100
Rap1a	0	1874
Rap1b	3	2716
Rap1gap2	4	51
Rap1gds1	3	806
Rap2a	1	1603
Rap2b	3	2384
Rap2c	0	141
Rapgef1	0	1159
Rapgef3	1	1284
Rapgef4	0	325
Rapgef5	1	549
Rapgef6	2	3002
Raph1	4	6
Mrs2	4	2
Rapsn	0	569
Rara	1	41
Rarg	1	1265
Rarres1	1	2793
Rarres2	1	1977
Rars1	3	1095
Rars2	0	1646
Rasa1	2	2948
Rasa2	1	1830
Rasa3	1	3623
Rasa4	0	5
Rasal2	2	106
Rasal3	2	1592
Rasd1	1	234
Rasd2	0	103
Rasgef1b	2	21
Rasgrp1	1	1481
Rasgrp2	1	112
Rasgrp3	0	13
Rasgrp4	1	841
Rasip1	1	1226
Rasl11a	1	1302
Rasl12	1	301
Rassf1	1	2353
Rassf2	1	64
Rassf3	4	146
Rassf4	1	1531
Rassf5	1	2164
Rassf8	4	6
Rassf9	1	1250
RatNP-3b	2	12
Raver1	2	1198
Rb1	0	1394
Rb1cc1	0	1288
Rbak	3	1230
Rbbp4	3	1406
Rbbp5	3	1322
Rbbp6	2	2100
Rbbp7	0	2176
Rbbp8	1	2952
Rbbp9	1	2669
Rbck1	3	847
Rbfox1	0	64
Rbfox2	0	969
Rbis	0	348
Rbks	0	259
Rbl1	1	2631
Rbl2	0	821
Rbm10	3	2977
Rbm12b	2	1211
Rbm14	2	2890
Rbm15	2	2807
Rbm15b	1	3141
Rbm17	0	643
Rbm18	0	1584
Rbm19	0	1231
Rbm20	0	10
Rbm22	2	2681
Rbm24	0	18
Rbm25	2	1688
Rbm26	2	1933
Rbm27	0	2520
Rbm28	2	708
Rbm3	2	675
Rbm33	2	969
Rbm34	0	1048
Rbm38	0	64
Rbm39	2	2311
Rbm41	2	2
Rbm42	3	1790
Rbm45	0	960
Rbm47	1	2092
Rbm48	3	383
Rbm4b	3	1021
Rbm5	2	2680
Rbm6	2	1740
Rbm7	3	1957
Rbm8a	3	10
Rbms1	2	3407
Rbms2	1	2996
Rbms3	2	555
Rbmx	0	1019
Rbmx2	1	52
Rbmxl1	1	2460
Rbp1	1	15
Rbp4	1	72
Rbp7	1	597
Rbpj	3	3324
Rbpms	1	1808
Rbpms2	1	157
Rbsn	0	2384
Rbx1	0	28
Rc3h1	0	185
Rc3h2	0	1281
Rcan1	0	18
Rcan3	1	1187
Rcbtb1	2	1550
Rcbtb2	3	78
Rcc1	4	2
Rcc1l	0	31
Rcc2	1	306
Rce1	1	1810
Rchy1	0	26
Rcn1	1	1454
Rcn2	1	2211
Rcn3	1	1920
Rcor1	1	2483
Rcor2	4	56
Rcor3	0	1029
Rcsd1	0	876
Rd3l	4	33
Rdh10	1	1830
Rdh11	1	2672
Rdh13	3	2
Rdh14	0	187
Rdm1	0	627
Rdx	0	871
Reck	1	1269
Recql	3	2603
Recql5	3	245
Reep1	4	114
Reep3	1	3079
Reep4	1	2388
Reep5	0	378
Reep6	0	8
Rel	1	1143
Rela	3	2779
Relb	0	1537
Relch	2	3134
Rell1	2	627
Relt	4	12
Rem1	1	1729
Renbp	3	2718
Repin1	0	54
Reps1	2	2368
Rer1	0	924
Rere	4	36
Rerg	3	1014
Resf1	2	3058
Rest	1	1668
Ret	1	59
Retn	1	1352
Retreg2	1	2837
Retreg3	1	782
Retsat	1	305
Rev1	2	262
Rev3l	2	37
Rex1bd	0	1353
Rex2	1	1470
Rexo1	0	870
Rexo2	3	2647
Rexo4	0	121
Rfc1	0	1552
Rfc2	2	577
Rfc3	2	282
Rfc4	0	779
Rfc5	2	1156
Rfesd	0	34
Rflnb	1	992
Rfng	4	1
Rft1	2	964
Rftn1	1	22
Rftn2	1	2319
Rfwd3	1	872
Rfx1	2	2433
Rfx2	0	40
Rfx3	2	44
Ids	2	2
Rfx5	2	1610
Rfx7	2	192
Rfxank	0	704
Rfxap	1	783
Rgcc	1	379
RGD1304567	0	270
RGD1304587	3	1586
RGD1304624	2	5
RGD1304694	0	1323
RGD1304728	2	2377
RGD1304884	1	1599
RGD1305014	3	291
RGD1305110	0	129
RGD1305178	0	1968
RGD1305184	3	4
RGD1305350	1	451
RGD1305464	1	1469
RGD1305713	3	582
RGD1305938	3	1800
RGD1306227	3	10
RGD1306502	0	845
RGD1306556	4	35
RGD1306746	3	1548
RGD1306941	0	8
RGD1307100	2	901
RGD1307461	4	2
Cish	4	1
RGD1307554	4	83
RGD1307929	0	40
RGD1307947	0	25
RGD1308147	0	218
RGD1308430	3	759
RGD1308601	4	94
RGD1308706	0	27
RGD1309104	4	11
RGD1309350	0	11
RGD1309534	1	2158
RGD1309540	2	31
RGD1309748	0	840
RGD1309779	0	9
RGD1310352	3	3413
RGD1310429	0	31
RGD1310507	4	2
RGD1310553	3	941
RGD1310587	1	848
RGD1310951	2	70
RGD1311164	3	1016
RGD1311345	3	2276
RGD1311517	3	425
RGD1311595	2	33
RGD1311703	0	918
RGD1311739	1	1175
RGD1311745	3	464
RGD1311847	0	1191
RGD1311899	0	16
RGD1311946	0	1
RGD1359108	1	2593
RGD1359158	3	97
RGD1359508	2	2
RGD1359634	0	17
RGD1559441	3	42
RGD1559482	1	294
RGD1559575	1	2564
RGD1559896	1	1999
RGD1560010	1	146
RGD1560065	3	289
RGD1560212	0	1095
RGD1560854	3	1446
RGD1560883	2	157
RGD1561149	1	1467
RGD1561157	1	130
RGD1561413	3	1034
RGD1561671	4	17
RGD1561777	4	2
RGD1561796	3	2
RGD1562029	4	53
RGD1562218	3	1594
RGD1562339	2	672
RGD1562402	0	590
RGD1562608	2	1457
RGD1563072	0	1
RGD1563159	3	64
RGD1563231	2	2
RGD1563601	4	56
RGD1563888	1	2848
RGD1563917	1	297
RGD1564606	2	9
RGD1564664	1	471
RGD1564804	3	962
RGD1564899	0	79
RGD1564963	2	222
RGD1565059	2	410
RGD1565212	2	47
RGD1565222	3	331
RGD1565323	4	1
RGD1565355	3	296
RGD1565462	1	439
RGD1565685	2	1572
RGD1565784	0	327
RGD1566085	1	2168
RGD1566099	4	3
RGD1566265	3	625
RGD1566359	0	251
RGD1566373	0	647
RGD1566386	0	926
RGD1597339	0	1560
RGD621098	3	50
RGD735065	0	1756
Rgl1	1	3014
Rgl2	2	9
Rgma	0	230
Rgmb	0	39
Rgn	4	29
Cmpk2	4	1
Rgp1	0	432
Rgs1	1	820
Rgs10	1	2040
Rgs12	1	1948
Rgs14	1	348
Rgs16	1	4
Rgs18	1	1358
Rgs19	3	1428
Rgs2	4	16
Rgs3	1	949
Rgs4	1	529
Rgs5	1	231
Rhbdd1	2	1677
Rhbdd2	0	1422
Rhbdd3	0	49
Rhbdf1	1	215
Rhbdf2	0	462
Rhbg	1	905
Rheb	0	822
Rhno1	3	1158
Rhoa	1	2394
Rhobtb2	0	288
Rhobtb3	4	53
Rhoc	1	88
Rhog	3	2727
Rhoh	2	22
Rhoj	1	2041
Rhot2	0	560
Rhou	0	272
Ribc1	0	504
Ric1	2	2625
Ric3	0	172
Ric8a	3	3030
Ric8b	0	1159
Rictor	2	985
Rida	0	14
Rif1	2	1965
Rilp	4	9
AABR07035839.1	4	5
Rilpl1	0	4
Rilpl2	3	74
Rin2	1	2415
Rin3	1	2333
Ring1	0	2311
Rint1	2	2211
Riok1	0	2248
Riok2	0	902
Riok3	0	1926
Riox1	1	1828
Riox2	0	446
Ripk1	3	921
Ripk2	0	1645
Ripk3	1	10
Ripor1	1	1431
Ripor2	1	793
Rit1	0	1469
Rita1	4	18
Rlf	2	2459
Rmc1	0	1750
Rmdn1	4	51
Rmdn2	1	1
Rmdn3	3	811
Rmi1	3	642
Rmnd1	0	809
Rmnd5a	0	34
Rmnd5b	2	3068
Rnase2	1	694
Rnase4	1	1335
Rnaseh1	3	89
Rnaseh2a	4	4
Rnaseh2b	3	101
Rnasek	0	1135
Rnasel	1	1213
Rnaset2	0	1604
Rnd1	4	38
Rnd2	1	1193
Rnd3	1	1248
Rnf10	0	1263
Rnf103	2	6
Rnf111	2	932
Rnf113a2	3	778
Rnf114	0	299
Rnf115	3	190
Rnf11l1	4	46
Rnf121	0	1525
Rnf122	1	29
Rnf123	4	31
Rnf125	1	1241
Rnf126	0	1456
Rnf13	1	2737
Rnf135	2	1660
Rnf139	4	6
Rnf14	0	1398
rnf141	3	101
