	cluster	degree
Paqr6	1	1212
Paqr7	1	671
Paqr8	3	1858
Pard3	1	366
Pard3b	1	220
Pard6a	4	1364
Pard6b	2	1814
Pard6g	1	48
Parg	2	79
Park7	4	1366
Parl	3	2739
Parm1	2	402
Parn	2	749
Parp1	4	1357
Parp10	1	49
Parp11	0	1351
Parp12	1	129
Parp14	1	140
Parp16	2	559
Parp2	3	2412
Parp3	1	333
Parp6	0	1360
Parp8	1	1323
Parp9	1	161
Pars2	4	73
Parva	3	2752
Parvb	0	52
Parvg	0	24
Pask	0	1070
Patj	3	3223
Patl1	2	1037
Patz1	2	842
Pawr	1	10
Pax2	3	2066
Pax3	3	1924
Pax6	3	2078
Pax8	1	1040
Paxbp1	2	1525
Paxip1	2	83
Paxx	4	234
Pbdc1	0	112
Pbld1	1	1671
Pbld2	1	183
Pbrm1	2	3136
Pbx1	0	1435
Pbx2	0	1240
Pbx3	1	843
Pbx4	0	1176
Pbxip1	1	20
Pc	1	946
Pcbd1	1	94
Pcbp1	4	1456
Pcbp2	3	3322
Pcbp3	2	1386
Pcbp4	1	20
Pcca	3	1679
Pccb	4	308
Pcdh1	0	1644
Pcdh10	0	1522
Pcdh11x	0	1039
Pcdh15	0	646
Pcdh17	0	410
Pcdh18	1	121
Pcdh19	0	1068
Pcdh20	0	142
Pcdh7	0	1319
Pcdh8	0	1544
Pcdh9	0	162
Pcdhac2	2	702
Pcdhb10	2	192
Pcdhb11	2	1203
Pcdhb12	2	1692
Pcdhb15	2	396
Pcdhb16l	2	250
Pcdhb2	2	20
Pcdhb20	2	1707
Pcdhb21	2	449
Pcdhb22	2	360
Pcdhb3	4	12
Pcdhb5	0	147
Pcdhb6l	0	270
Pcdhb7	2	289
Pcdhb9	2	13
Pcdhga7	0	1050
Pced1a	0	94
Pced1b	5	353
Pcf11	3	2850
Pcgf1	3	1515
Pcgf2	2	1063
Pcgf3	0	1200
Pcgf5	1	6
Pcgf6	2	44
Akr1b7	2	2
Pcid2	3	3225
Pcif1	3	3143
Pck2	4	21
Pclo	0	215
Pcm1	2	2260
Pcmt1	0	339
Pcmtd1	2	316
Pcmtd2	2	349
Pcna	3	2589
Pcnp	3	2155
Pcnt	2	2042
Pcnx1	0	1173
Pcnx2	0	495
Pcnx3	0	438
Pcolce	1	89
PCOLCE2	1	933
Pcp2	3	1878
Pcp4	3	1489
Pcp4l1	1	166
Pcsk1	0	1358
Pcsk2	0	1451
Pcsk4	0	649
Pcsk5	0	1285
Pcsk6	3	2653
Pcsk7	3	2295
Pctp	1	146
Pcyox1	0	767
Pcyox1l	4	224
Pcyt1a	2	2541
Pcyt1b	1	115
Pcyt2	4	2488
Pdap1	0	152
Pdcd10	1	10
Crem	1	2
Pdcd11	2	599
Pdcd2	3	897
Pdcd2l	3	1957
Pdcd4	4	113
Pdcd6	3	2195
Pdcd6ip	2	2452
Pdcd7	2	600
Pdcl	3	1906
Pdcl3	3	2799
Pde10a	0	801
Pde12	2	2771
Pde1a	0	1526
Pde1b	0	1485
Pde1c	3	2838
Pde2a	0	1464
Pde3a	1	102
Pde3b	3	533
Pde4a	0	1548
Pde4b	2	742
Pde4c	5	67
Pde4d	0	1043
Pde4dip	2	680
Pde5a	3	2295
Pde6d	4	1077
Pde7a	2	91
Pde7b	0	1205
Pde8a	1	601
Pde8b	0	1441
Pde9a	3	553
Pdf	3	1565
Pdgfa	0	92
Pdgfb	0	1277
Pdgfc	0	1211
Pdgfd	3	2007
Pdgfra	0	272
Pdgfrb	1	58
Pdgfrl	3	28
Pdha1	0	571
Pdhb	4	2539
Pdhx	4	1050
Pdia3	4	948
Pdia4	4	984
Pdia6	4	320
Pdik1l	2	1846
Pdk1	0	1101
Pdk2	3	3001
Pdk3	1	68
Pdk4	1	259
Pdlim1	1	663
Clic3	1	3
Pdlim2	1	88
Pdlim3	5	2
Pdlim4	1	12
Pdlim5	1	147
Pdlim7	0	360
Pdp1	0	1532
Pdp2	2	2144
Pdpk1	0	771
Pdpn	1	119
Pdpr	2	1140
Pds5a	2	2217
Pds5b	0	398
Pdss1	3	1430
Pdss2	4	2210
Pdxdc1	2	665
Pdxk	4	134
Pdxp	0	1032
Pdyn	0	357
Pdzd11	5	356
Pdzd2	0	1465
Pdzd3	5	420
Pdzd4	0	946
Pdzd7	5	59
Pdzd8	2	769
Pdzrn3	0	1320
Pdzrn4	0	157
Pea15	1	937
Peak1	2	562
Pear1	1	130
Pebp1	4	894
Pecam1	1	31
Pecr	4	743
Peds1	1	542
Pef1	4	1059
Peg10	1	195
Peg3	4	953
Peli1	2	357
Peli2	1	1184
Peli3	1	2078
Pelo	4	1146
Pelp1	0	598
Penk	1	30
Per1	0	134
Per2	0	1184
Per3	2	668
Perm1	5	300
Perp	3	2289
Pes1	3	2933
Pet100	4	3
Pex1	2	2511
Pex10	3	2733
Pex11a	1	134
Pex11b	4	136
Pex11g	3	694
Pex12	1	74
Pex13	2	1275
Pex14	4	391
Pex16	3	2222
Pex19	3	2309
Pex2	1	717
Pex26	4	92
Pex3	3	3082
Pex5	4	895
Pex5l	0	265
Pex6	3	1450
Pex7	4	170
Pf4	1	88
Pfas	2	982
Pfdn1	3	243
Pfdn2	0	5
Pfdn4	3	66
Pfdn5	1	22
Pfdn6	4	3
Pfkfb2	0	364
Pfkfb3	0	36
Pfkfb4	2	469
Pfkl	4	205
Pfkm	4	1107
Pfkp	0	494
Pfn1	1	514
Pfn2	0	941
Pgam1	4	601
Pgam5	0	345
Pgap1	0	547
Pgap2	1	869
Pgap3	2	329
Pgap4	4	462
Pgap6	2	252
Pgbd5	2	238
Pgd	2	202
Pgf	1	473
Pgghg	1	46
Pggt1b	2	768
Pgk1	4	447
Pgls	4	172
Pglyrp1	2	1
Pgm1	1	216
Pgm2	2	96
Pgm2l1	0	1525
Pgm3	3	2554
Pgm5	1	1761
Pgp	3	531
Nr2f6	3	1
Pgpep1	1	112
Pgr	0	1404
Pgrmc1	0	989
Pgrmc2	1	123
Pgs1	0	619
Phactr1	0	1377
Phactr2	3	2657
Phactr3	0	869
Phactr4	3	2392
Phax	2	2196
Phb	3	944
Phb2	3	1937
Phc1	5	99
Phc2	3	3080
Phc3	2	1261
Pheta1	4	138
AABR07000398.1	4	3
Phex	3	1647
Phf1	4	320
Phf10	0	57
Phf12	2	691
Phf13	0	205
Phf14	2	573
Phf19	1	4
Phf2	2	2010
Phf20	2	1457
Phf20l1	3	1708
Phf21a	3	913
Phf21b	3	858
Phf23	4	239
Phf24	0	1630
Phf3	2	1516
Phf5a	3	2152
Phf6	3	2982
Phf7	1	114
Phf8	2	2053
Phgdh	1	906
Phip	2	2419
Phka1	1	396
Phkb	1	24
Phkg1	1	105
Arhgap18	1	4
Phkg2	3	103
Phlda1	0	389
Phlda2	3	1
Phlda3	1	436
Phldb1	1	1254
Phldb2	1	181
Phlpp1	1	109
Phlpp2	2	767
Phospho1	2	9
Phospho2	4	35
Phrf1	2	1098
Phtf1	2	391
Phtf2	3	2170
Phyh	3	2823
Phyhd1	1	1746
Phyhip	2	378
Phyhipl	4	245
Phykpl	3	1434
Pi15	5	416
Pi16	0	8
Pi4k2a	2	2169
Pi4k2b	1	600
Pi4ka	0	1651
Pi4kb	2	1418
Pianp	0	1325
Pias1	2	1349
Pias2	2	1123
Pias3	2	741
Pias4	3	2413
Pibf1	2	23
Picalm	2	1738
Pick1	4	1099
Pid1	0	687
Pidd1	3	1649
Piezo1	1	204
Piga	1	518
Pigb	2	91
Pigbos1	5	21
Ccdc125	5	1
Pigc	3	2698
Pigf	3	2942
Pigg	2	2847
Pigh	4	79
Pigk	3	629
Pigl	1	5
Pigm	1	1261
Pign	1	38
Pigo	3	2575
Metap1d	3	2
Pigp	3	1043
Pigq	1	12
Pigs	4	1098
Pigt	2	2387
Pigu	2	484
Pigv	2	1425
Pigx	3	1114
Pih1d1	1	605
Pik3ap1	5	11
Pik3c2a	1	750
Pik3c2b	1	329
Pik3c2g	5	463
Pik3c3	4	829
Pik3ca	2	2253
Pik3cb	2	1962
Pik3cd	0	1053
Pik3cg	0	79
Pik3ip1	4	1258
Pik3r1	1	96
Pik3r2	0	1222
Pik3r3	3	3355
Pik3r4	2	767
Pik3r5	0	101
Pik3r6	0	7
Pikfyve	2	772
Pim1	1	5
Pim2	0	366
Pim3	3	2741
Pin1	0	884
Pin4	5	1
Pink1	1	220
Pinx1	2	631
Pip4k2b	0	1454
Pip4k2c	0	1076
Pip4p1	4	465
Pip4p2	4	521
Pip5k1a	0	1426
Pip5k1b	3	2378
Pip5k1c	0	1036
Pip5kl1	4	858
Pir	1	47
Pisd	4	452
Pithd1	4	160
Pitpna	2	95
Pitpnb	3	2794
Pitpnc1	0	350
Pitpnm1	0	108
Pitpnm2	0	1412
Pitpnm3	0	196
Pitrm1	1	96
Piwil2	0	683
Pja1	4	624
Pja2	0	549
Pkd1	2	1992
Pkd2	2	771
Pkdcc	0	19
Pkia	2	120
Pkib	3	2366
Pkig	0	1209
Pkm	4	1223
Pkn1	2	616
Pkn2	2	887
Pkn3	2	278
Pknox1	3	750
Pknox2	0	1461
Pkp1	1	546
Pkp2	0	2
Pkp3	3	1878
Pkp4	1	1130
Pla1a	1	183
Pla2g10	5	333
Pla2g12a	4	775
Pla2g15	0	168
Pla2g2a	1	2
Camp	1	1
Pla2g2c	0	871
Pla2g2d	5	7
Pla2g3	1	719
Pla2g4a	1	110
Pla2g4b	3	1652
Pla2g4e	0	636
Pla2g5	1	3
Capsl	1	1
Pla2g6	4	349
Pla2g7	1	1639
Plaa	2	1438
Plaat1	0	42
Plaat3	1	552
Plac8	1	144
Plag1	2	781
Plagl1	1	139
Plagl2	2	1805
Plat	1	92
Plaur	5	10
Plbd2	4	818
Plcb1	0	1576
Plcb2	5	49
Plcb3	3	2730
Plcb4	3	2349
Plcd1	0	399
Plcd3	2	1
Plcd4	1	451
Plce1	1	484
Plcg1	2	518
Plcg2	1	12
Plch1	3	3475
Plch2	2	125
Plcl1	1	155
Plcl2	2	37
Plcxd1	1	9
Plcxd2	2	1462
Plcxd3	3	1165
Pld1	1	172
Pld2	0	830
Pld3	0	1402
Pld4	1	99
Pld5	3	2983
Pld6	2	849
Plec	0	930
Plek	1	10
Plekha1	1	2486
Plekha2	0	1490
Plekha3	2	292
Plekha4	1	4
AABR07017236.2	1	1
Plekha5	0	577
Plekha6	1	1359
Plekha7	0	167
Plekha8	2	3250
Plekhb1	1	615
Plekhb2	1	2511
Plekhd1	3	2184
Plekhf1	1	2340
Plekhf2	0	14
Plekhg1	1	175
Plekhg2	2	610
Plekhg3	1	105
Plekhg5	0	1386
Plekhh1	1	798
Plekhh2	0	269
Plekhh3	3	2925
Plekhm1	2	959
Plekhm2	1	11
Plekhm3	2	2134
Plekhn1	5	253
Plekho1	4	7
Plekho2	1	4
Plgrkt	2	27
Plin2	1	738
Plin4	0	106
Plk2	0	1625
Plk3	0	73
Plk4	1	96
Il1rn	1	2
Plk5	3	1782
Pllp	1	579
Plod1	1	883
Plod2	1	300
Plod3	4	1962
Plp1	1	1100
Plpbp	1	1272
Plpp1	1	175
Plpp2	1	1020
Plpp3	0	295
Plpp4	1	13
Plpp5	0	596
Plpp6	0	371
Plpp7	4	301
Plppr1	0	383
Plppr2	0	1448
Plppr3	0	232
Plppr4	0	1491
Plppr5	0	1651
Plrg1	3	3074
Pls1	1	1367
Pls3	1	242
Plscr2	1	30
Plscr3	1	925
Plscr4	3	806
Plscr5	1	125
Pltp	3	1315
Plvap	3	2324
Plxdc1	3	2121
Plxdc2	0	247
Plxna1	0	1447
Plxna2	0	1610
Plxna3	2	212
Plxna4	0	1525
Plxnb1	0	740
Plxnb2	3	3208
Plxnb3	1	1169
Plxnc1	0	1219
Plxnd1	0	1391
Pm20d2	3	1973
Pmaip1	1	22
Pmepa1	0	82
Pmf1	1	575
Pml	1	119
Pmm1	0	86
Pmm2	2	159
Pmp22	1	1149
Pmpca	3	3320
Pmpcb	3	2365
Pms1	3	2008
Pms2	3	2744
Pmvk	0	8
Pnck	0	1166
Pnisr	2	424
Pnkd	1	263
Pnkp	3	1309
Pnldc1	3	1336
Pnlip	1	79
Pnma1	5	516
Pnma2	0	1427
Pnma3	0	736
Pnma8a	0	1465
Pnma8b	4	773
Pnma8c	0	1144
Pnn	2	88
Pno1	4	650
Pnoc	1	158
Pnp	0	62
Pnpla1	0	156
Pnpla2	1	643
Pnpla3	2	95
Pnpla4	5	236
Pnpla6	4	275
Pnpla7	1	87
Pnpla8	0	51
Pnpo	4	1326
Pnpt1	3	2813
Pnrc1	2	653
Fam174a	2	3
Pnrc2	3	2823
Poc1a	0	22
Poc1b	3	2256
Poc5	3	3346
Podnl1	5	268
Podxl	1	32
Podxl2	4	835
Pofut1	1	289
Pofut2	4	2210
Pogk	1	689
Poglut1	1	1237
Poglut2	3	1266
Poglut3	3	2930
Pogz	2	1066
Pola1	3	1520
Pola2	3	3373
Polb	2	238
Pold1	3	2705
Pold2	3	3060
Pold3	2	477
Pold4	4	39
Poldip2	1	11
Poldip3	4	778
Pole	3	2025
Pole3	3	1777
Pole4	3	572
Polg	4	153
Polg2	3	2201
Polh	3	2205
Poli	2	407
Polk	3	234
Poll	4	34
Polm	3	3141
Polr1a	0	259
Polr1b	2	568
Polr1c	4	1425
Polr1d	3	1005
Polr1e	2	2
Polr1f	2	2185
Polr1h	4	1514
Polr2a	2	2299
Polr2b	3	2829
Polr2c	3	2786
Polr2d	3	817
Polr2e	4	1356
Polr2f	3	456
Polr2g	4	288
Polr2i	3	2632
Polr2j	3	1716
Polr2k	1	9
AABR07032453.1	1	1
Polr3a	2	844
Polr3b	2	2893
Polr3c	3	2039
Polr3d	2	1498
Polr3e	2	267
Polr3f	2	1010
Polr3g	5	269
Polr3gl	3	925
Polr3h	1	397
Polr3k	4	24
Polrmt	2	1092
Pom121	4	514
Pomc	3	120
Pomgnt1	4	110
Pomgnt2	4	1471
Pomk	2	894
Pomp	1	54
Pomt1	2	181
Pomt2	2	1249
Pon1	5	424
Pon2	1	285
Pon3	2	353
Pop4	3	2055
Pop5	0	93
Pop7	4	1593
Popdc2	0	905
Popdc3	3	2518
Por	0	382
Porcn	3	1943
Pot1	3	2000
Pot1b	2	9
Potec	5	21
Pou2f1	5	420
Pou2f2	0	200
Pou3f1	0	1445
Pou3f2	0	1055
Pou3f3	0	1291
Pou3f4	0	125
Pou4f1	1	1296
Pou6f1	5	217
Ppa1	4	1014
Ppa2	3	1960
Ppan	2	1640
Ppara	1	4
Ppard	0	17
Ppargc1a	2	879
Ppargc1b	2	1632
Ppat	2	488
Ppcdc	4	109
Ppcs	4	1276
Ppdpf	4	538
Ppef2	5	56
Ppfia1	3	2956
Ppfia2	0	1233
Ppfia3	0	1395
Ppfia4	3	3458
Ppfibp1	0	1171
Ppfibp2	1	441
Pphln1	1	1144
Ppial4d	4	74
Ppib	4	1212
Ppic	1	2
Ppid	4	94
Ppie	3	1195
Ppif	1	1016
Ppig	2	695
Ppih	3	472
Ppil1	4	95
Ppil2	1	676
Ppil3	1	251
Ppil4	0	643
Ppil6	5	418
Ppip5k1	2	1272
Ppip5k2	1	148
Ppm1a	4	466
Ppm1b	3	2775
Ppm1d	3	2853
Ppm1e	0	1673
Ppm1f	1	411
Ppm1g	2	1392
Ppm1h	2	864
Ppm1j	3	1967
Ppm1k	0	152
Ppm1l	2	2103
Ppm1m	1	11
Ppme1	0	927
Ppox	3	2281
Ppp1ca	4	80
Ppp1cb	1	2
Ppp1cc	3	2597
Ppp1r10	2	1357
Ppp1r11	4	243
Ppp1r12a	0	1364
Ppp1r12b	0	1101
Ppp1r12c	0	343
Ppp1r13b	0	771
Ppp1r13l	5	91
Ppp1r14a	1	1021
Ppp1r14b	4	107
Ppp1r14c	5	3
Ppp1r15b	2	384
Ppp1r16a	0	647
Ppp1r16b	1	128
Ppp1r17	3	2288
Ppp1r1a	0	1204
Ppp1r1b	2	68
Crlf3	2	2
Ppp1r2	0	66
Ppp1r21	2	380
Ppp1r32	1	3
Ppp1r36	1	315
Ppp1r37	0	1000
Ppp1r3b	1	22
Ppp1r3c	1	92
Ppp1r3d	0	46
Ppp1r3e	1	232
Ppp1r3f	2	2758
Ppp1r3g	0	69
Ppp1r7	0	1274
Ppp1r8	3	1810
Ppp1r9a	0	1628
Ppp1r9b	0	1003
Ppp2ca	4	1421
Ppp2cb	0	323
Ppp2r1a	4	475
Ppp2r1b	0	181
Ppp2r2a	2	227
Ppp2r2b	0	1548
Ppp2r2c	0	1169
Ppp2r2d	3	2563
Ppp2r3a	1	246
Ppp2r3b	0	1
Ppp2r3c	3	1723
Ppp2r5a	0	1059
Ppp2r5b	4	1172
Ppp2r5c	0	1551
Ppp2r5d	2	801
Ppp2r5e	2	752
Ppp3ca	0	709
Ppp3cb	0	1227
Ppp3cc	5	71
Ppp3r2	1	22
Ppp4c	4	1261
Ppp4r1	1	2440
Ppp4r2	2	841
Ppp4r3a	2	3115
Ppp4r3b	2	1201
Ppp4r4	2	2887
Ppp5c	4	1075
Ppp6c	3	2565
Ppp6r2	2	533
Ppp6r3	2	2936
Pprc1	0	102
Ppt1	3	2567
Ppt2	2	516
Pptc7	1	1226
Ppwd1	2	1488
Pqbp1	4	1054
Pradc1	0	72
Praf2	0	847
Prag1	2	588
Pramef8	4	173
Prcc	2	1806
Prcp	1	1715
Prdm10	2	287
Prdm11	0	44
Prdm15	2	107
Prdm16	0	588
Prdm2	2	817
Prdm4	0	357
Prdm5	0	720
Prdm6	1	150
Prdm8	0	1136
Prdx1	1	772
Prdx2	3	1726
Prdx3	4	674
Prdx4	3	1013
Prdx5	4	595
Prdx6	1	38
Preb	4	435
Prelid3a	2	214
Prelid3b	3	1885
Prelp	1	7
Prep	2	1258
Prepl	2	618
Prex1	0	279
Prex2	5	70
Prg4	1	2
Prickle1	0	1685
Prickle2	0	1591
Prickle3	2	49
Prickle4	4	259
Prim1	3	1997
Prim2	3	2567
Prima1	1	839
Primpol	1	1897
Prkaa1	3	3260
Prkaa2	0	1402
Prkab1	3	3207
Prkab2	4	313
Prkaca	4	943
Prkacb	0	379
Prkag1	1	8
Prkag2	0	62
Prkar1a	4	1483
Prkar1b	0	1106
Prkar2a	1	49
Prkar2b	0	1601
Prkca	0	1436
Prkcb	0	1067
Prkcd	3	2980
Prkce	0	1189
Prkcg	2	212
Prkch	1	186
Prkci	2	252
Prkcq	1	492
Prkcsh	4	1216
Prkcz	0	537
Prkd1	0	202
Prkd2	0	424
Prkd3	1	350
Prkdc	3	3134
Prkg2	0	1382
Prkra	3	2472
Prkrip1	2	2461
Prkx	3	2608
Prl8a3	5	352
Prlh	1	79
Prlhr	3	1827
Prlr	1	24
Prm2	5	264
Prmt1	4	1205
Prmt2	0	59
Prmt3	4	172
Prmt5	2	2260
Prmt6	3	2998
Prmt7	4	130
Prmt8	0	335
Prmt9	2	540
Prnd	5	230
Prnp	4	431
Prob1	1	401
Procr	1	78
Prok1	1	9
Prokr2	0	4
Prom1	1	4
Prorp	1	1111
Prorsd1	3	2747
Pros1	1	255
Proser1	2	1340
Proser2	1	38
Proser3	2	1341
Prox1	3	3017
Prp2l1	0	496
Prpf18	2	191
Prpf19	4	1360
Prpf3	3	2532
Prpf31	2	1604
Prpf38a	3	2429
Prpf38b	2	2133
Prpf39	2	369
Prpf4	2	2527
Prpf40a	2	3016
Prpf40b	0	912
Prpf4b	2	611
Prpf6	2	2485
Prpf8	2	1632
Prph	1	162
Prps2	0	134
Prpsap1	3	1795
Prpsap2	3	1768
Prr12	2	393
Prr13	3	632
Prr14l	2	381
Prr22	2	27
Prr3	0	217
Prr32	1	4
Prr35	3	1794
Prr36	0	1453
Prr5	1	260
Prr5l	1	1301
Prr7	0	1390
Prrc1	2	2884
Prrc2a	0	1389
Prrc2b	2	395
Prrc2c	2	627
Prrg1	1	564
Prrg2	1	353
Prrg3	0	1291
Prrg4	5	2
Prrt1	0	283
Prrt2	2	1211
Prrt3	0	618
Prrt4	2	319
Prrx1	1	49
Prrx2	1	23
Prss12	0	1052
Prss22	0	79
Prss23	5	3
Prss35	3	1811
Prss53	3	1197
Prss55	5	40
Prtfdc1	1	711
Prtg	1	498
Prune1	2	1659
Prune2	2	2345
Prx	1	34
Prxl2a	3	421
Prxl2c	3	3214
Psap	4	1026
Psat1	1	129
Psd	0	1072
Psd2	3	2550
Psd3	0	178
Psd4	5	26
Psen1	2	676
Psen2	1	1118
Psenen	4	1432
Psip1	2	810
Pskh1	3	3235
Psma1	3	2474
Psma2	3	1786
Psma3	1	177
Psma4	4	489
Psma5	4	159
Psma6	3	2018
Psma7	4	690
Psmb1	3	510
Psmb10	4	3
Psmb2	4	248
Psmb3	4	878
Psmb4	4	644
Psmb5	4	398
Psmb6	3	1487
Psmb7	4	280
Psmb8	1	64
Psmb9	1	71
Psmc1	4	1183
Psmc2	4	1625
Psmc3	4	279
Psmc3ip	3	323
Psmc4	4	1708
Psmc5	1	64
Psmc6	3	328
Psmd1	4	935
Psmd11	2	2863
Psmd12	1	769
Psmd13	4	621
Psmd14	3	2100
Psmd2	4	1034
Psmd3	4	1203
Psmd4	4	1031
Psmd5	4	2592
Psmd6	4	1074
Psmd7	4	282
Psmd8	4	756
Psme1	1	134
Psme2	3	1349
Psme3	0	36
Psme3ip1	4	1780
Psme4	2	1984
Psmf1	4	880
Psmg1	3	2788
Psmg2	3	935
Psmg3	4	266
Psmg4	3	406
Pspc1	2	670
Psph	3	393
Pspn	2	993
Psrc1	0	1212
Pstk	3	109
Pstpip1	0	339
Cd180	0	2
Pstpip2	1	35
Ptafr	1	58
Ptar1	2	1567
Ptbp1	1	567
Ptbp2	2	408
Ptbp3	1	46
Ptcd1	4	1389
Ptcd2	3	2181
Ptcd3	3	2902
Ptch1	3	2795
Ptch2	3	2263
Ptchd1	3	2939
Ptchd4	3	3308
Ptdss1	4	438
Ptdss2	3	504
Pten	0	1027
Pter	0	1087
Ptgds	1	194
Ptger2	0	8
Ptger3	0	8
Ptges2	4	1075
Ptges3	3	1826
Ptges3l	5	19
Ptgfr	1	34
Ptgfrn	0	1514
Ptgr1	3	1606
Ptgr2	1	198
Ptgs1	0	326
Ptgs2	0	1235
Pth1r	3	1311
Pthlh	4	23
Ptk2	0	1256
Ptk2b	0	1530
Ptk7	2	1599
Ptma	1	887
Ptms	0	34
Ptn	0	718
Ptov1	4	518
Ptp4a1	1	209
Ptp4a2	0	38
Ptp4a3	1	166
Ptpa	4	14
Ptpmt1	0	16
Ptpn1	0	1170
Ptpn11	1	928
Ptpn12	1	202
Ptpn13	1	100
Ptpn14	0	898
Ptpn18	1	15
Ptpn2	3	2515
Ptpn21	3	1343
Ptpn22	3	2086
Ptpn23	2	478
Ptpn3	0	593
Ptpn4	2	619
Ptpn5	0	1381
Ptpn6	1	51
Ptpn9	1	134
Ptpra	0	22
Ptprb	1	151
Ptprc	1	134
Ptprcap	1	42
Ptprd	1	50
Ptpre	2	196
Ptprf	0	1060
Ptprg	0	1383
Ptprj	0	550
Ptprm	2	885
Ptprn	0	1556
Ptprn2	0	1633
Ptpro	0	1144
Ptprr	3	2707
Ptprs	0	1649
Ptprt	0	1455
Ptprz1	2	17
Ptrh1	1	126
Ptrh2	3	762
Ptrhd1	4	44
Pts	1	59
Pttg1ip	1	591
Puf60	4	2412
Pum1	2	736
Pum2	0	1233
Pum3	2	619
Pura	2	1646
Purb	0	215
Purg	0	442
Pus1	4	341
Pus10	3	347
Pus3	2	1180
Pus7	2	15
Pus7l	1	62
Pusl1	1	6
Pvr	2	280
Pwp1	2	1015
Pwp2	4	408
Pwwp2a	3	624
Pwwp2b	4	316
Pwwp3a	2	378
Pwwp3b	1	401
Pxdc1	1	544
Pxdn	0	85
Pxk	3	3600
Pxmp2	1	1113
Pxmp4	0	51
Pxn	2	2136
Pxylp1	3	611
Pycard	1	2
Pycr1	0	704
Pycr2	4	1363
Pycr3	4	1256
Pygb	1	1339
Pygl	1	9
Pygm	1	638
Pygo2	0	492
Pym1	3	422
Pyroxd1	2	1156
Pyroxd2	0	1
Pyurf	3	2611
Qars1	1	457
Qdpr	1	631
Qk	1	241
Qpct	1	282
Qpctl	4	622
Qprt	1	90
Qrich1	2	3286
Qrsl1	3	1620
Qser1	2	427
Qsox1	1	117
Qsox2	2	3234
Qtrt2	5	68
R3hcc1	1	283
R3hcc1l	2	268
R3hdm1	0	1256
R3hdm2	0	1278
R3hdm4	0	1272
Rab10	1	178
Rab11a	1	93
Rab11b	2	517
Rab11fip1	2	1592
Rab11fip2	0	600
Rab11fip3	0	444
Rab11fip4	0	1602
Rab11fip5	1	68
Rab12	0	395
Rab13	1	30
Rab14	2	865
Rab15	0	1551
Rab18	4	489
Rab1a	2	270
Calr3	2	2
Rab1b	4	409
Rab20	1	194
Rab21	1	2389
Rab22a	1	573
Rab23	2	1076
Rab24	4	401
Rab26	0	1185
Rab27a	3	2168
Rab27b	1	81
Rab28	3	2312
Rab29	0	839
Rab2a	2	1344
Rab2b	2	2430
Rab30	3	2918
Rab31	1	82
Rab33a	3	2078
Rab33b	3	3339
Rab34	1	302
Rab35	2	515
Rab36	0	1174
Rab37	3	2417
Rab39a	3	2157
Rab3a	0	388
Rab3b	0	719
Rab3c	0	201
Rab3d	0	1338
Rab3gap1	4	914
Rab3gap2	0	764
Rab3il1	1	76
Rab3ip	3	3539
Rab40b	0	1339
Rab40c	4	2
Rab42	0	911
Rab43	4	328
Rab4a	3	3296
Rab4b	4	165
Rab5a	2	2588
Rab5b	1	166
Rab5c	4	13
Rab5if	3	1405
Rab6a	0	901
Rab6b	0	1646
Rab7a	4	650
Rab7b	5	62
Rab8a	3	2987
Rab8b	1	49
Rab9	1	11
Rab9b	1	290
Rabac1	4	137
Rabep1	0	310
Rabep2	4	1648
Rabepk	3	785
Rabgap1	2	157
Rabgap1l	0	366
Rabgef1	4	1786
Rabggta	0	429
Rabggtb	3	1103
Rabif	2	2032
Rabl2	2	632
Rabl3	1	1162
Rabl6	2	550
Rac1	2	1296
Rac2	1	86
Rac3	0	82
Racgap1	3	3149
Rack1	3	789
Rad1	3	1172
Rad17	2	2506
Rad18	3	2360
Rad21	3	3256
Rad23a	3	2973
Rad23b	0	429
Rad50	4	120
Rad51	3	1939
Rad51ap1	3	2974
Rad51b	1	140
Rad51c	3	1899
Rad51d	1	1838
Rad52	3	1557
Rad54b	5	28
Rad54l	3	1397
Rad54l2	2	1545
Rad9a	2	1139
Rad9b	1	477
Radil	0	969
Rae1	4	687
Raf1	2	2827
Rag2	5	404
Rai1	0	1063
Rai14	0	8
Rai2	4	3
Rala	1	8
Ralb	4	64
Ralbp1	0	142
Ralgapa1	2	344
Gjc1	0	2
Ralgapa2	5	249
Ralgapb	2	759
Ralgds	1	2288
Ralgps1	5	235
Ralgps2	3	1421
Raly	3	2808
Ralyl	0	946
Ramac	1	5
Ino80b	2	3
Ramp1	0	930
Ramp3	4	9
Ran	4	79
Ranbp1	4	60
Ranbp10	2	1356
Ranbp17	3	1143
Ranbp2	2	418
Ranbp3	4	1525
Ranbp3l	1	17
Ranbp6	4	2326
Ranbp9	0	76
Rangap1	0	655
Rangrf	3	1438
Rap1a	3	2105
Rap1b	1	118
Rap1gap	2	1903
Rap1gap2	0	1483
Rap1gds1	0	173
Rap2a	0	1565
Rap2b	0	1552
Rap2c	0	687
Rapgef1	0	443
Rapgef3	1	281
Rapgef4	0	661
Rapgef5	0	1549
Rapgef6	1	154
Rapgefl1	0	1576
Raph1	0	1615
Rara	2	261
Rarb	1	37
Rarg	2	905
Rarres1	1	941
Rarres2	1	9
Rars1	3	1639
Rars2	1	849
Rasa1	0	339
Rasa2	5	58
Rasa3	2	985
Rasa4	3	1781
Rasal1	0	1441
Rasal2	0	1580
